,bigrams,count
14985,"('pick', 'enginnever')",1
14986,"('enginnever', 'wanted')",1
14987,"('wanted', 'tell')",2
14988,"('tell', 'short')",1
14989,"('short', 'edge')",1
14990,"('edge', 'lateraving')",1
14991,"('lateraving', 'peripheral')",1
14992,"('peripheral', 'bhayandar')",1
14993,"('bhayandar', 'eastactually')",1
14994,"('eastactually', 'guy')",1
14995,"('guy', 'meet')",1
14996,"('meet', 'junco')",1
14997,"('junco', 'howard')",1
14998,"('howard', 'right')",1
14999,"('right', 'waymoon')",1
15000,"('waymoon', 'come')",1
15001,"('come', 'color')",1
15002,"('color', 'dream')",1
15003,"('dream', 'star')",1
15004,"('star', 'make')",1
15005,"('make', 'musical')",1
15006,"('musical', 'sims')",1
15007,"('sims', 'give')",1
15008,"('give', 'warm')",1
15009,"('warm', 'peaceful')",1
15010,"('peaceful', 'sleep')",1
15011,"('good', 'nightfinished')",1
15012,"('nightfinished', 'eating')",1
15013,"('eating', 'got')",1
15014,"('got', 'plate')",1
15015,"('plate', 'leftover')",1
15016,"('leftover', 'timelothurry')",1
15017,"('timelothurry', 'home')",1
15018,"('home', 'big')",1
15019,"('big', 'butt')",1
15020,"('butt', 'hang')",1
15021,"('hang', 'last')",1
15022,"('last', 'caller')",1
15023,"('caller', 'food')",1
15024,"('food', 'done')",1
15025,"('done', 'starving')",1
15026,"('starving', 'ask')",1
15027,"('ask', 'cookedlow')",1
15028,"('cookedlow', 'right')",1
15029,"('right', 'diet')",1
15030,"('diet', 'everyday')",1
15031,"('everyday', 'cheat')",1
15032,"('cheat', 'anyway')",1
15033,"('anyway', 'meant')",1
15034,"('meant', 'fattygreat')",1
15035,"('fattygreat', 'day')",1
15036,"('day', 'beautiful')",1
15037,"('beautiful', 'onehappened')",1
15038,"('onehappened', 'interviewsolve')",1
15039,"('interviewsolve', 'case')",1
15040,"('reason', 'brilliantbarth')",1
15041,"('brilliantbarth', 'chennai')",1
15042,"('chennai', 'surely')",1
15043,"('surely', 'pick')",1
15044,"('pick', 'competitiontot')",1
15045,"('competitiontot', 'group')",1
15046,"('group', 'mate')",2
15047,"('mate', 'lucky')",1
15048,"('lucky', 'reply')",1
15049,"('reply', 'wat')",1
15050,"('time', 'need')",1
15051,"('need', 'leavehey')",1
15052,"('leavehey', 'around')",1
15053,"('around', 'got')",1
15054,"('enough', 'half')",1
15055,"('half', 'ten')",1
15056,"('ten', 'owehey')",1
15057,"('owehey', 'tar')",1
15058,"('tar', 'maybe')",1
15059,"('maybe', 'meet')",1
15060,"('meet', 'yakalbite')",1
15061,"('yakalbite', 'sam')",1
15062,"('sam', 'nice')",1
15063,"('nice', 'checking')",1
15064,"('checking', 'numbermaking')",1
15065,"('numbermaking', 'easy')",1
15066,"('easy', 'pay')",1
15067,"('back', 'list')",1
15068,"('list', 'say')",1
15069,"('say', 'pay')",1
15070,"('back', 'earlier')",1
15071,"('earlier', 'getworry')",1
15072,"('getworry', 'sure')",1
15073,"('sure', 'getgas')",1
15074,"('getgas', 'station')",1
15075,"('station', 'like')",1
15076,"('like', 'block')",1
15077,"('block', 'away')",1
15078,"('away', 'house')",1
15079,"('house', 'drive')",1
15080,"('drive', 'right')",1
15081,"('right', 'since')",1
15082,"('since', 'armenia')",1
15083,"('armenia', 'end')",1
15084,"('end', 'swan')",1
15085,"('swan', 'take')",1
15086,"('take', 'howardtuition')",1
15087,"('howardtuition', '<num>')",1
15088,"('<num>', 'one')",1
15089,"('one', 'mindsmoking')",1
15090,"('mindsmoking', 'people')",1
15091,"('people', 'use')",1
15092,"('use', 'wylie')",1
15093,"('wylie', 'smoke')",1
15094,"('much', 'justify')",1
15095,"('justify', 'ruining')",1
15096,"('ruining', 'shitdear')",1
15097,"('shitdear', 'good')",1
15098,"('morning', 'feeling')",1
15099,"('feeling', 'dearlittle')",1
15100,"('dearlittle', 'bed')",1
15101,"('bed', 'say')",2
15102,"('say', 'take')",2
15103,"('take', 'every')",1
15104,"('hour', 'pain')",1
15105,"('pain', 'back')",1
15106,"('back', 'took')",1
15107,"('took', 'another')",1
15108,"('another', 'hope')",1
15109,"('hope', 'diebeautiful')",1
15110,"('diebeautiful', 'tomorrow')",1
15111,"('tomorrow', 'never')",1
15112,"('never', 'come')",1
15113,"('come', 'already')",1
15114,"('already', 'today')",1
15115,"('today', 'hunt')",1
15116,"('hunt', 'beautiful')",1
15117,"('beautiful', 'tomorrow')",1
15118,"('tomorrow', 'waste')",1
15119,"('waste', 'wonderful')",1
15120,"('wonderful', 'today')",1
15121,"('today', 'woodworkingdunno')",1
15122,"('woodworkingdunno', 'lei')",1
15123,"('lei', 'decide')",1
15124,"('decide', 'leona')",1
15125,"('leona', 'oops')",1
15126,"('oops', 'tot')",1
15127,"('tot', 'ben')",1
15128,"('ben', 'going')",1
15129,"('going', 'magmoved')",1
15130,"('magmoved', 'pub')",1
15131,"('pub', 'would')",1
15132,"('great', 'cud')",1
15133,"('cud', 'comehoneybee')",1
15134,"('comehoneybee', 'said')",1
15135,"('joke', 'gmgngegnever')",1
15136,"('gmgngegnever', 'easierstop')",1
15137,"('easierstop', 'calling')",1
15138,"('calling', 'everyone')",1
15139,"('everyone', 'saying')",1
15140,"('saying', 'might')",1
15141,"('might', 'cancer')",1
15142,"('cancer', 'throat')",1
15143,"('throat', 'hurt')",1
15144,"('hurt', 'talk')",2
15145,"('talk', 'cannot')",2
15146,"('cannot', 'answering')",1
15147,"('answering', 'everyone')",1
15148,"('everyone', 'call')",1
15149,"('get', 'one')",2
15150,"('one', 'call')",1
15151,"('call', 'babysitting')",1
15152,"('babysitting', 'mondaytoughgonnamissu')",1
15153,"('mondaytoughgonnamissu', 'much')",1
15154,"('much', 'would')",1
15155,"('would', 'say')",2
15156,"('say', 'send')",1
15157,"('send', 'postcard')",1
15158,"('postcard', 'butcher')",1
15159,"('butcher', 'much')",1
15160,"('much', 'chance')",1
15161,"('chance', 'remembering')",1
15162,"('remembering', 'breaking')",1
15163,"('breaking', 'contract')",1
15164,"('contract', 'lug')",1
15165,"('lug', 'taxmag')",1
15166,"('taxmag', 'poortiyagi')",1
15167,"('poortiyagi', 'odalebeku')",1
15168,"('odalebeku', 'hanuman')",1
15169,"('hanuman', 'name')",1
15170,"('name', 'hanuman')",1
15171,"('hanuman', '<num>bajarangabali')",1
15172,"('<num>bajarangabali', 'marti')",1
15173,"('marti', '<num>pavanaputra')",1
15174,"('<num>pavanaputra', '<num>sankatmochan')",1
15175,"('<num>sankatmochan', '<num>ramaduth')",1
15176,"('<num>ramaduth', '<num>mahaveer')",1
15177,"('<num>mahaveer', 'name')",1
15178,"('name', 'list')",1
15179,"('list', 'manage')",1
15180,"('manage', 'matte')",1
15181,"('matte', 'kalisidare')",1
15182,"('kalisidare', 'next')",1
15183,"('next', 'saturday')",1
15184,"('saturday', 'osage')",1
15185,"('osage', 'good')",1
15186,"('news', 'kelvin')",1
15187,"('kelvin', 'hardware')",1
15188,"('hardware', 'index')",1
15189,"('index', 'honda')",1
15190,"('honda', 'problem')",1
15191,"('problem', 'sigurd')",1
15192,"('sigurd', 'mara')",1
15193,"('mara', 'list')",1
15194,"('true', 'neglectdarwin')",1
15195,"('neglectdarwin', 'finish')",1
15196,"('finish', 'pick')",1
15197,"('pick', 'meet')",1
15198,"('meet', 'text')",1
15199,"('back', 'number')",1
15200,"('number', 'lug')",1
15201,"('lug', 'kate')",1
15202,"('kate', 'xxxset')",1
15203,"('xxxset', 'place')",1
15204,"('place', 'heart')",1
15205,"('heart', 'mind')",1
15206,"('mind', 'mind')",1
15207,"('mind', 'easily')",1
15208,"('easily', 'forgets')",1
15209,"('forgets', 'heart')",1
15210,"('heart', 'always')",2
15211,"('always', 'remember')",2
15212,"('remember', 'wish')",1
15213,"('valentine', 'daysurprised')",1
15214,"('daysurprised', 'still')",1
15215,"('still', 'guess')",1
15216,"('guess', 'rightokie')",1
15217,"('rightokie', 'wan')",1
15218,"('meet', 'bashan')",1
15219,"('bashan', 'bashan')",1
15220,"('bashan', 'driving')",1
15221,"('driving', 'todayfirst')",1
15222,"('todayfirst', 'time')",1
15223,"('type', 'worddarwin')",1
15224,"('worddarwin', 'work')",1
15225,"('work', 'get')",2
15226,"('trouble', 'talked')",1
15227,"('talked', 'mum')",1
15228,"('mum', 'morning')",1
15229,"('really', 'good')",1
15230,"('time', 'last')",1
15231,"('night', 'join')",1
15232,"('join', 'soon')",1
15233,"('soon', 'callknow')",1
15234,"('callknow', 'serving')",1
15235,"('serving', 'meanhuh')",1
15236,"('meanhuh', 'hyde')",1
15237,"('park', 'mel')",1
15238,"('mel', 'apps')",1
15239,"('apps', 'got')",1
15240,"('got', 'confused')",1
15241,"('confused', 'anyway')",1
15242,"('anyway', 'best')",1
15243,"('choice', 'den')",1
15244,"('den', 'jul')",1
15245,"('jul', 'takeget')",1
15246,"('takeget', 'happen')",1
15247,"('happen', 'tron')",1
15248,"('tron', 'maybe')",1
15249,"('maybe', 'illknow')",1
15250,"('illknow', 'girl')",1
15251,"('girl', 'always')",1
15252,"('always', 'safe')",1
15253,"('safe', 'selfish')",1
15254,"('selfish', 'know')",1
15255,"('got', 'thank')",1
15256,"('thank', 'good')",1
15257,"('good', 'nightworry')",1
15258,"('nightworry', 'hope')",1
15259,"('hope', 'photo')",1
15260,"('photo', 'shoot')",1
15261,"('shoot', 'went')",1
15262,"('well', 'sniffing')",1
15263,"('sniffing', 'fun')",1
15264,"('fun', 'corkagefreezing')",1
15265,"('corkagefreezing', 'craving')",1
15266,"('craving', 'ice')",1
15267,"('ice', 'folkay')",1
15268,"('folkay', 'since')",1
15269,"('since', 'alreadysorry')",1
15270,"('alreadysorry', 'let')",1
15271,"('let', 'din')",1
15272,"('din', 'mag')",1
15273,"('mag', 'sad')",1
15274,"('sad', 'already')",1
15275,"('lar', 'watching')",1
15276,"('watching', 'still')",1
15277,"('still', 'officeright')",1
15278,"('officeright', 'workdarwin')",1
15279,"('workdarwin', 'suppose')",1
15280,"('suppose', 'worry')",1
15281,"('worry', 'much')",1
15282,"('much', 'film')",1
15283,"('film', 'stuff')",1
15284,"('stuff', 'mate')",1
15285,"('mate', 'babysit')",1
15286,"('babysit', 'callsaid')",1
15287,"('callsaid', 'mind')",1
15288,"('taken', 'wifewake')",1
15289,"('wifewake', 'since')",1
15290,"('since', 'checked')",1
15291,"('checked', 'stuff')",1
15292,"('stuff', 'saw')",1
15293,"('saw', 'true')",1
15294,"('true', 'available')",1
15295,"('available', 'space')",1
15296,"('space', 'plus')",1
15297,"('call', 'embassy')",1
15298,"('embassy', 'send')",1
15299,"('send', 'mailnope')",1
15300,"('mailnope', 'jul')",1
15301,"('jul', 'workhuh')",1
15302,"('workhuh', 'fast')",1
15303,"('fast', 'dat')",1
15304,"('dat', 'mean')",1
15305,"('mean', 'finished')",1
15306,"('finished', 'paintingnumber')",1
15307,"('paintingnumber', 'liveput')",1
15308,"('liveput', 'party')",1
15309,"('party', 'day')",1
15310,"('day', 'week')",1
15311,"('week', 'study')",1
15312,"('study', 'lightly')",1
15313,"('lightly', 'think')",1
15314,"('need', 'draw')",1
15315,"('draw', 'custom')",1
15316,"('custom', 'checkbox')",1
15317,"('checkbox', 'know')",1
15318,"('know', 'hardcoresac')",1
15319,"('hardcoresac', 'score')",1
15320,"('score', 'big')",1
15321,"('big', 'hundred')",1
15322,"('hundred', 'set')",1
15323,"('set', 'batsmansend')",1
15324,"('batsmansend', 'betty')",1
15325,"('betty', 'number')",1
15326,"('number', 'plusmuch')",1
15327,"('plusmuch', 'cost')",1
15328,"('cost', 'approx')",1
15329,"('approx', 'per')",1
15330,"('per', 'monththeory')",1
15331,"('monththeory', 'test')",1
15332,"('test', 'going')",1
15333,"('going', 'book')",1
15334,"('book', 'think')",1
15335,"('think', 'may')",2
15336,"('may', 'coz')",1
15337,"('coz', 'thought')",1
15338,"('thought', 'wanna')",1
15339,"('wanna', 'jain')",1
15340,"('jain', 'int')",1
15341,"('int', 'freefine')",1
15342,"('freefine', 'give')",1
15343,"('call', 'know')",1
15344,"('want', 'questionsorry')",1
15345,"('questionsorry', 'got')",1
15346,"('got', 'late')",2
15347,"('late', 'start')",2
15348,"('start', 'wayback')",1
15349,"('wayback', 'ourselfgas')",1
15350,"('ourselfgas', 'stationbored')",1
15351,"('stationbored', 'come')",1
15352,"('come', 'homebabe')",1
15353,"('homebabe', 'love')",1
15354,"('love', 'cover')",1
15355,"('cover', 'face')",2
15356,"('face', 'kisslike')",1
15357,"('kisslike', 'made')",1
15358,"('made', 'throw')",1
15359,"('throw', 'smoking')",1
15360,"('smoking', 'friend')",1
15361,"('friend', 'car')",1
15362,"('car', 'one')",1
15363,"('one', 'time')",1
15364,"('time', 'awesomestill')",1
15365,"('awesomestill', 'checkedwalmart')",1
15366,"('checkedwalmart', 'ill')",1
15367,"('ill', 'stayforgotten')",1
15368,"('stayforgotten', 'might')",1
15369,"('might', 'couple')",1
15370,"('couple', 'buck')",1
15371,"('buck', 'send')",1
15372,"('send', 'tomorrow')",1
15373,"('tomorrow', 'lovegreat')",1
15374,"('lovegreat', 'ill')",1
15375,"('ill', 'disturb')",1
15376,"('disturb', 'talkreverse')",1
15377,"('talkreverse', 'cheating')",1
15378,"('cheating', 'mathematicswelcome')",1
15379,"('mathematicswelcome', 'caught')",1
15380,"('caught', 'using')",1
15381,"('using', 'broken')",1
15382,"('broken', 'englishproblem')",1
15383,"('englishproblem', 'baby')",1
15384,"('baby', 'good')",1
15385,"('time', 'talk')",2
15386,"('talk', 'called')",1
15387,"('called', 'left')",1
15388,"('left', 'messagesorry')",1
15389,"('messagesorry', 'call')",1
15390,"('call', 'laterbrandsorry')",1
15391,"('laterbrandsorry', 'cant')",1
15392,"('cant', 'take')",1
15393,"('take', 'call')",1
15394,"('call', 'right')",1
15395,"('right', 'happens')",1
15396,"('happens', 'waste')",1
15397,"('waste', 'wat')",2
15398,"('wat', 'want')",2
15399,"('come', 'ill')",2
15400,"('get', 'medical')",2
15401,"('medical', 'insurance')",4
15402,"('insurance', 'able')",2
15403,"('able', 'deliver')",2
15404,"('deliver', 'basic')",2
15405,"('basic', 'care')",2
15406,"('care', 'currently')",2
15407,"('currently', 'shopping')",2
15408,"('shopping', 'right')",2
15409,"('right', 'medical')",2
15410,"('insurance', 'give')",2
15411,"('give', 'til')",2
15412,"('til', 'friday')",2
15413,"('friday', 'morning')",2
15414,"('morning', 'ill')",2
15415,"('see', 'major')",2
15416,"('major', 'person')",2
15417,"('person', 'guide')",2
15418,"('guide', 'right')",2
15419,"('right', 'insurancetime')",1
15420,"('insurancetime', 'comingcall')",1
15421,"('comingcall', 'say')",1
15422,"('say', 'coming')",1
15423,"('today', 'tell')",1
15424,"('tell', 'fool')",1
15425,"('fool', 'likeemailed')",1
15426,"('likeemailed', 'kaifeng')",1
15427,"('kaifeng', 'part')",1
15428,"('part', 'order')",1
15429,"('order', 'getsure')",1
15430,"('getsure', 'understand')",1
15431,"('understand', 'wine')",1
15432,"('wine', 'good')",1
15433,"('idea', 'slurpminimum')",1
15434,"('slurpminimum', 'walk')",1
15435,"('walk', 'mile')",1
15436,"('mile', 'dayproblem')",1
15437,"('dayproblem', 'get')",1
15438,"('get', 'taxi')",1
15439,"('taxi', 'tomorrow')",1
15440,"('tomorrow', 'tuesday')",1
15441,"('tuesday', 'tuesday')",1
15442,"('tuesday', 'think')",1
15443,"('going', 'cinemabrainless')",1
15444,"('cinemabrainless', 'baby')",1
15445,"('baby', 'doll')",1
15446,"('doll', 'vehicle')",1
15447,"('vehicle', 'saroyan')",1
15448,"('saroyan', 'drive')",1
15449,"('drive', 'make')",1
15450,"('make', 'barillarun')",1
15451,"('barillarun', 'away')",1
15452,"('enough', 'stopplease')",1
15453,"('stopplease', 'attend')",1
15454,"('attend', 'phonehate')",1
15455,"('phonehate', 'call')",1
15456,"('call', 'didst')",1
15457,"('didst', 'accept')",1
15458,"('accept', 'even')",1
15459,"('even', 'single')",2
15460,"('single', 'call')",1
15461,"('call', 'mine')",1
15462,"('mine', 'even')",1
15463,"('even', 'messagedmessage')",1
15464,"('messagedmessage', 'phone')",1
15465,"('phone', 'holdingfreetrip')",1
15466,"('holdingfreetrip', 'got')",1
15467,"('got', 'postponed')",1
15468,"('postponed', 'still')",1
15469,"('still', 'stockedsorry')",1
15470,"('stockedsorry', 'call')",1
15471,"('call', 'laterwaiting')",1
15472,"('laterwaiting', 'call')",1
15473,"('call', 'sirhey')",2
15474,"('sirhey', 'replyhey')",1
15475,"('replyhey', 'elaine')",1
15476,"('elaine', 'today')",1
15477,"('today', 'meeting')",2
15478,"('meeting', 'stillsorry')",1
15479,"('stillsorry', 'gone')",1
15480,"('gone', 'place')",1
15481,"('place', 'ill')",1
15482,"('ill', 'tomorrow')",1
15483,"('tomorrow', 'really')",1
15484,"('really', 'sorrytime')",1
15485,"('sorrytime', 'let')",1
15486,"('let', 'hug')",1
15487,"('hug', 'break')",1
15488,"('break', 'teartomorrow')",1
15489,"('teartomorrow', 'going')",1
15490,"('going', 'theatre')",2
15491,"('theatre', 'come')",2
15492,"('come', 'wherever')",2
15493,"('wherever', 'call')",2
15494,"('call', 'tell')",2
15495,"('tell', 'come')",2
15496,"('come', 'tomorrowelectricity')",1
15497,"('tomorrowelectricity', 'went')",1
15498,"('went', 'follook')",1
15499,"('follook', 'like')",1
15500,"('like', 'found')",1
15501,"('found', 'something')",1
15502,"('something', 'smoke')",1
15503,"('smoke', 'great')",1
15504,"('great', 'jobalso')",1
15505,"('jobalso', 'andros')",1
15506,"('andros', 'ice')",1
15507,"('ice', 'etc')",1
15508,"('etc', 'etcgood')",1
15509,"('etcgood', 'afternoon')",1
15510,"('love', 'today')",1
15511,"('today', 'hope')",2
15512,"('good', 'maybe')",1
15513,"('maybe', 'interview')",1
15514,"('interview', 'wake')",1
15515,"('wake', 'miss')",3
15516,"('babe', 'passionate')",1
15517,"('across', 'seayup')",1
15518,"('seayup', 'sun')",1
15519,"('sun', 'believe')",1
15520,"('believe', 'wat')",1
15521,"('wat', 'really')",1
15522,"('really', 'neva')",1
15523,"('neva', 'mag')",1
15524,"('mag', 'sent')",1
15525,"('sent', 'shufuhows')",1
15526,"('shufuhows', 'watch')",1
15527,"('watch', 'resizingdear')",1
15528,"('resizingdear', 'emma')",1
15529,"('emma', 'calledfinished')",1
15530,"('calledfinished', 'missing')",1
15531,"('missing', 'plentywell')",1
15532,"('plentywell', 'meant')",1
15533,"('meant', 'opposed')",1
15534,"('opposed', 'drunken')",1
15535,"('drunken', 'nightmust')",1
15536,"('nightmust', 'book')",1
15537,"('book', 'huh')",1
15538,"('huh', 'going')",1
15539,"('going', 'yoga')",1
15540,"('yoga', 'basic')",1
15541,"('basic', 'sundayoops')",1
15542,"('sundayoops', 'mum')",1
15543,"('mum', 'somerset')",1
15544,"('somerset', 'bit')",1
15545,"('bit', 'far')",1
15546,"('far', 'back')",1
15547,"('back', 'see')",1
15548,"('see', 'soonworking')",1
15549,"('soonworking', 'overtime')",1
15550,"('overtime', 'nipponwallis')",1
15551,"('nipponwallis', 'dismissal')",1
15552,"('dismissal', 'testguess')",1
15553,"('testguess', 'got')",1
15554,"('got', 'screwmeeting')",1
15555,"('screwmeeting', 'call')",1
15556,"('call', 'latercooking')",1
15557,"('latercooking', 'dinnerbull')",1
15558,"('dinnerbull', 'plan')",1
15559,"('plan', 'floating')",1
15560,"('floating', 'ikea')",1
15561,"('ikea', 'without')",1
15562,"('without', 'care')",1
15563,"('care', 'world')",1
15564,"('world', 'live')",1
15565,"('live', 'mess')",1
15566,"('mess', 'another')",1
15567,"('another', 'daybuyheeled')",1
15568,"('daybuyheeled', 'funny')",1
15569,"('funny', 'thosimple')",1
15570,"('thosimple', 'arithmetic')",1
15571,"('arithmetic', 'percentageyeah')",1
15572,"('percentageyeah', 'would')",1
15573,"('would', 'leave')",1
15574,"('leave', 'hour')",1
15575,"('hour', 'least')",1
15576,"('least', 'soundthanks')",1
15577,"('soundthanks', 'honey')",1
15578,"('honey', 'great')",1
15579,"('great', 'dayamazing')",1
15580,"('dayamazing', 'quote')",1
15581,"('quote', 'sometimes')",1
15582,"('sometimes', 'life')",1
15583,"('life', 'difficult')",1
15584,"('difficult', 'decide')",1
15585,"('decide', 'whats')",1
15586,"('whats', 'wrong')",1
15587,"('wrong', 'lie')",1
15588,"('lie', 'brings')",1
15589,"('brings', 'smile')",1
15590,"('smile', 'truth')",1
15591,"('truth', 'brings')",1
15592,"('brings', 'teargood')",1
15593,"('teargood', 'night')",1
15594,"('sleepwellamptake', 'careask')",1
15595,"('careask', 'dad')",1
15596,"('dad', 'pick')",1
15597,"('pick', 'lar')",1
15598,"('wan', 'stay')",2
15599,"('stay', 'mehjus')",1
15600,"('mehjus', 'chileanhey')",1
