,trigram,count
3981,"('everyone', 'around', 'responding')",1
3982,"('around', 'responding', 'well')",1
3983,"('responding', 'well', 'presence')",1
3984,"('well', 'presence', 'since')",1
3985,"('presence', 'since', 'warm')",1
3986,"('since', 'warm', 'outgoing')",1
3987,"('warm', 'outgoing', 'bringing')",1
3988,"('outgoing', 'bringing', 'real')",1
3989,"('bringing', 'real', 'breath')",1
3990,"('real', 'breath', 'sunshinecongratulation')",1
3991,"('breath', 'sunshinecongratulation', 'thanks')",1
3992,"('sunshinecongratulation', 'thanks', 'good')",1
3993,"('per', 'minute', 'btnationalratesend')",1
3994,"('minute', 'btnationalratesend', 'logo')",1
3995,"('btnationalratesend', 'logo', 'lover')",1
3996,"('yahoo', 'pobox<num>w<num>wq', 'tototit')",1
3997,"('pobox<num>w<num>wq', 'tototit', 'euro<num>')",1
3998,"('tototit', 'euro<num>', 'cup')",1
3999,"('euro<num>', 'cup', 'final')",2
4000,"('cup', 'final', '£<num>')",2
4001,"('final', '£<num>', 'cash')",2
4002,"('£<num>', 'cash', 'collect')",2
4003,"('cash', 'collect', 'call')",2
4004,"('<num>', 'b<num>', 'box')",2
4005,"('b<num>', 'box', '<num>ppmfreemessage')",1
4006,"('box', '<num>ppmfreemessage', 'jamsterget')",1
4007,"('<num>ppmfreemessage', 'jamsterget', 'crazy')",1
4008,"('jamsterget', 'crazy', 'frog')",1
4009,"('crazy', 'frog', 'sound')",1
4010,"('frog', 'sound', 'poly')",1
4011,"('sound', 'poly', 'text')",1
4012,"('poly', 'text', 'made')",1
4013,"('text', 'made', 'real')",1
4014,"('made', 'real', 'text')",1
4015,"('real', 'text', 'made')",1
4016,"('text', 'made', '<num>')",1
4017,"('made', '<num>', 'crazy')",1
4018,"('<num>', 'crazy', 'sound')",1
4019,"('crazy', 'sound', 'week')",1
4020,"('sound', 'week', 'applychance')",1
4021,"('week', 'applychance', 'reality')",1
4022,"('applychance', 'reality', 'fantasy')",1
4023,"('reality', 'fantasy', 'show')",2
4024,"('fantasy', 'show', 'call')",2
4025,"('show', 'call', '<num>')",2
4026,"('national', 'rate', 'calladult')",1
4027,"('rate', 'calladult', 'content')",1
4028,"('calladult', 'content', 'video')",1
4029,"('content', 'video', 'shortlychance')",1
4030,"('video', 'shortlychance', 'reality')",1
4031,"('shortlychance', 'reality', 'fantasy')",1
4032,"('national', 'rate', 'callhey')",1
4033,"('rate', 'callhey', 'boy')",1
4034,"('callhey', 'boy', 'want')",1
4035,"('boy', 'want', 'hot')",1
4036,"('want', 'hot', 'xxx')",1
4037,"('hot', 'xxx', 'pic')",1
4038,"('xxx', 'pic', 'sent')",1
4039,"('pic', 'sent', 'direct')",1
4040,"('sent', 'direct', 'phone')",1
4041,"('direct', 'phone', 'text')",1
4042,"('phone', 'text', 'porn')",1
4043,"('text', 'porn', '<num>')",2
4044,"('porn', '<num>', 'free')",1
4045,"('<num>', 'free', 'per')",1
4046,"('free', 'per', 'day')",1
4047,"('per', 'day', 'stop')",2
4048,"('day', 'stop', 'text')",1
4049,"('stop', 'text', 'stock')",1
4050,"('text', 'stock', 'wc<num>n<num>xxlast')",1
4051,"('stock', 'wc<num>n<num>xxlast', 'chance')",1
4052,"('wc<num>n<num>xxlast', 'chance', 'claim')",1
4053,"('m<num>uz', '£<num>', 'subpatent')",1
4054,"('£<num>', 'subpatent', 'double')",1
4055,"('subpatent', 'double', 'mind')",1
4056,"('mind', '<num>', 'tit')",2
4057,"('<num>', 'tit', 'orange')",2
4058,"('tit', 'orange', 'tariff')",2
4059,"('orange', 'tariff', 'latest')",2
4060,"('tariff', 'latest', 'motorola')",2
4061,"('sonyericsson', 'nokia', 'bluetooth')",2
4062,"('nokia', 'bluetooth', 'free')",2
4063,"('bluetooth', 'free', 'call')",2
4064,"('mobileupd<num>', '<num>', 'call<num>optoutyhlcasablanca')",1
4065,"('<num>', 'call<num>optoutyhlcasablanca', 'currently')",1
4066,"('call<num>optoutyhlcasablanca', 'currently', 'pound')",1
4067,"('box', '<num>', 'twourgent')",1
4068,"('<num>', 'twourgent', 'mobile')",1
4069,"('twourgent', 'mobile', 'number')",1
4070,"('claim', '<num>', 'validsorry')",1
4071,"('<num>', 'validsorry', 'unsubscribe')",1
4072,"('validsorry', 'unsubscribe', 'yet')",1
4073,"('unsubscribe', 'yet', 'mob')",1
4074,"('yet', 'mob', 'offer')",1
4075,"('mob', 'offer', 'package')",1
4076,"('offer', 'package', 'min')",1
4077,"('package', 'min', 'term')",1
4078,"('min', 'term', 'week')",1
4079,"('term', 'week', 'plus')",1
4080,"('week', 'plus', 'resubmit')",1
4081,"('plus', 'resubmit', 'request')",1
4082,"('resubmit', 'request', 'expiry')",1
4083,"('request', 'expiry', 'reply')",1
4084,"('expiry', 'reply', 'help')",1
4085,"('reply', 'help', 'infonew')",1
4086,"('help', 'infonew', 'message')",1
4087,"('infonew', 'message', 'please')",1
4088,"('please', 'call', '<num>currently')",1
4089,"('call', '<num>currently', 'message')",1
4090,"('<num>currently', 'message', 'awaiting')",1
4091,"('message', 'awaiting', 'collection')",1
4092,"('awaiting', 'collection', 'collect')",1
4093,"('collection', 'collect', 'message')",1
4094,"('collect', 'message', 'call')",1
4095,"('message', 'call', '<num>urgent')",1
4096,"('call', '<num>urgent', 'mobile')",1
4097,"('<num>urgent', 'mobile', 'awarded')",1
4098,"('<num>', 'final', 'attempt')",1
4099,"('contact', 'call', '<num>secret')",1
4100,"('call', '<num>secret', 'admirer')",1
4101,"('<num>secret', 'admirer', 'reveal')",1
4102,"('recd', 'care', '<num>ever')",1
4103,"('care', '<num>ever', 'notice')",1
4104,"('<num>ever', 'notice', 'driving')",1
4105,"('notice', 'driving', 'anyone')",1
4106,"('driving', 'anyone', 'going')",1
4107,"('anyone', 'going', 'slower')",1
4108,"('going', 'slower', 'idiot')",1
4109,"('slower', 'idiot', 'everyone')",1
4110,"('idiot', 'everyone', 'driving')",1
4111,"('everyone', 'driving', 'faster')",1
4112,"('driving', 'faster', 'maniacxmas')",1
4113,"('faster', 'maniacxmas', 'offer')",1
4114,"('maniacxmas', 'offer', 'latest')",1
4115,"('mobileupd<num>', '<num>', 'call<num>optout<num>qf<num>reply')",1
4116,"('<num>', 'call<num>optout<num>qf<num>reply', 'win')",1
4117,"('call<num>optout<num>qf<num>reply', 'win', '£<num>')",1
4118,"('£<num>', 'weekly', 'professional')",1
4119,"('weekly', 'professional', 'sport')",1
4120,"('professional', 'sport', 'tiger')",1
4121,"('sport', 'tiger', 'wood')",1
4122,"('tiger', 'wood', 'play')",1
4123,"('wood', 'play', 'send')",1
4124,"('play', 'send', 'stop')",1
4125,"('<num>', 'end', 'servicepolyphonic')",1
4126,"('end', 'servicepolyphonic', 'tone')",1
4127,"('servicepolyphonic', 'tone', 'mob')",1
4128,"('peptone', 'reply', 'infohot')",1
4129,"('reply', 'infohot', 'live')",1
4130,"('infohot', 'live', 'fantasy')",1
4131,"('national', 'rate', 'callmessage')",1
4132,"('rate', 'callmessage', 'free')",1
4133,"('callmessage', 'free', 'welcome')",1
4134,"('free', 'welcome', 'new')",2
4135,"('welcome', 'new', 'improved')",2
4136,"('new', 'improved', 'sex')",2
4137,"('improved', 'sex', 'dogging')",2
4138,"('sex', 'dogging', 'club')",2
4139,"('dogging', 'club', 'unsubscribe')",2
4140,"('club', 'unsubscribe', 'service')",2
4141,"('unsubscribe', 'service', 'reply')",2
4142,"('service', 'reply', 'stop')",2
4143,"('reply', 'stop', 'msgs<num>ptit')",1
4144,"('stop', 'msgs<num>ptit', 'euro<num>')",1
4145,"('msgs<num>ptit', 'euro<num>', 'cup')",1
4146,"('b<num>', 'box', '<num>ppmloan')",1
4147,"('box', '<num>ppmloan', 'purpose')",1
4148,"('<num>ppmloan', 'purpose', '£<num>')",1
4149,"('text', 'back', 'helpupdated')",1
4150,"('back', 'helpupdated', 'month')",1
4151,"('helpupdated', 'month', 'half')",1
4152,"('month', 'half', 'price')",1
4153,"('line', 'rental', '<num>minscall')",1
4154,"('rental', '<num>minscall', 'mobileupd<num>')",1
4155,"('<num>minscall', 'mobileupd<num>', '<num>')",1
4156,"('mobileupd<num>', '<num>', 'call<num>optoutj<num>qfree')",1
4157,"('<num>', 'call<num>optoutj<num>qfree', 'unlimited')",1
4158,"('call<num>optoutj<num>qfree', 'unlimited', 'hardcore')",1
4159,"('unlimited', 'hardcore', 'porn')",1
4160,"('hardcore', 'porn', 'direct')",1
4161,"('porn', 'direct', 'mobile')",1
4162,"('direct', 'mobile', 'text')",1
4163,"('mobile', 'text', 'porn')",1
4164,"('porn', '<num>', 'get')",1
4165,"('<num>', 'get', 'free')",2
4166,"('get', 'free', 'access')",1
4167,"('free', 'access', 'chrgd<num>p')",1
4168,"('access', 'chrgd<num>p', 'per')",1
4169,"('chrgd<num>p', 'per', 'day')",1
4170,"('per', 'day', 'text')",1
4171,"('day', 'text', 'stop')",1
4172,"('text', 'stop', 'exit')",1
4173,"('stop', 'exit', 'mag')",1
4174,"('exit', 'mag', 'freefastener')",1
4175,"('mag', 'freefastener', 'quiz')",1
4176,"('freefastener', 'quiz', 'flower')",1
4177,"('£<num>', 'cash', 'wkent<num>p<num>unsubscribed')",1
4178,"('cash', 'wkent<num>p<num>unsubscribed', 'service')",1
4179,"('wkent<num>p<num>unsubscribed', 'service', 'get')",1
4180,"('service', 'get', 'ton')",1
4181,"('get', 'ton', 'sexy')",1
4182,"('ton', 'sexy', 'babe')",1
4183,"('sexy', 'babe', 'hunk')",1
4184,"('babe', 'hunk', 'straight')",1
4185,"('hunk', 'straight', 'phone')",1
4186,"('straight', 'phone', 'httpgotbabescouk')",1
4187,"('phone', 'httpgotbabescouk', 'subscriptionbabe')",1
4188,"('httpgotbabescouk', 'subscriptionbabe', 'jordan')",1
4189,"('subscriptionbabe', 'jordan', 'home')",1
4190,"('jordan', 'home', 'abroad')",1
4191,"('home', 'abroad', 'lonely')",1
4192,"('abroad', 'lonely', 'text')",1
4193,"('lonely', 'text', 'back')",1
4194,"('text', 'back', 'wanna')",1
4195,"('back', 'wanna', 'chat')",1
4196,"('wanna', 'chat', 'xxx')",1
4197,"('chat', 'xxx', 'visionsmscom')",1
4198,"('xxx', 'visionsmscom', 'text')",1
4199,"('visionsmscom', 'text', 'stop')",2
4200,"('text', 'stop', 'topmost')",1
4201,"('stop', 'topmost', '<num>get')",1
4202,"('topmost', '<num>get', 'brand')",1
4203,"('<num>get', 'brand', 'new')",1
4204,"('brand', 'new', 'mobile')",1
4205,"('new', 'mobile', 'phone')",1
4206,"('mobile', 'phone', 'agent')",1
4207,"('phone', 'agent', 'mob')",1
4208,"('agent', 'mob', 'plus')",1
4209,"('mob', 'plus', 'load')",1
4210,"('plus', 'load', 'goody')",1
4211,"('load', 'goody', 'info')",1
4212,"('goody', 'info', 'text')",1
4213,"('info', 'text', 'mat')",1
4214,"('text', 'mat', '<num>lord')",1
4215,"('mat', '<num>lord', 'ringsreturn')",1
4216,"('<num>lord', 'ringsreturn', 'king')",1
4217,"('ringsreturn', 'king', 'store')",1
4218,"('king', 'store', 'reply')",1
4219,"('store', 'reply', 'lot')",1
4220,"('reply', 'lot', 'june')",1
4221,"('lot', 'june', 'chance')",1
4222,"('june', 'chance', 'win')",1
4223,"('chance', 'win', 'lot')",1
4224,"('win', 'lot', 'soundtrack')",1
4225,"('lot', 'soundtrack', 'stdtxtrate')",1
4226,"('soundtrack', 'stdtxtrate', 'reply')",1
4227,"('stdtxtrate', 'reply', 'stop')",1
4228,"('reply', 'stop', 'end')",1
4229,"('stop', 'end', 'titgood')",1
4230,"('end', 'titgood', 'luck')",1
4231,"('titgood', 'luck', 'draw')",1
4232,"('luck', 'draw', 'take')",1
4233,"('draw', 'take', 'place')",1
4234,"('take', 'place', 'feb')",1
4235,"('place', 'feb', 'good')",1
4236,"('feb', 'good', 'luck')",1
4237,"('good', 'luck', 'removal')",1
4238,"('luck', 'removal', 'send')",1
4239,"('removal', 'send', 'stop')",2
4240,"('customer', 'service', '<num>free')",1
4241,"('service', '<num>free', 'entry')",1
4242,"('<num>free', 'entry', 'weekly')",2
4243,"('apply', '<num>', 'detailfree')",1
4244,"('<num>', 'detailfree', 'gre')",1
4245,"('detailfree', 'gre', 'tone')",1
4246,"('gre', 'tone', 'str')",1
4247,"('tone', 'str', 'text')",1
4248,"('str', 'text', 'nokia')",1
4249,"('nokia', '<num>', 'classic')",1
4250,"('<num>', 'classic', 'nokia')",1
4251,"('classic', 'nokia', 'tone')",1
4252,"('nokia', 'tone', 'hit')",1
4253,"('tone', 'hit', '<num>')",1
4254,"('hit', '<num>', 'polys')",1
4255,"('<num>', 'polys', 'nokia<num>p')",1
4256,"('polys', 'nokia<num>p', 'polyplocate')",1
4257,"('nokia<num>p', 'polyplocate', 'thanks')",1
4258,"('polyplocate', 'thanks', 'purchase')",1
4259,"('thanks', 'purchase', 'video')",1
4260,"('purchase', 'video', 'clip')",1
4261,"('video', 'clip', 'locate')",1
4262,"('clip', 'locate', 'charged')",1
4263,"('locate', 'charged', 'think')",1
4264,"('charged', 'think', 'better')",1
4265,"('think', 'better', 'send')",1
4266,"('better', 'send', 'video')",1
4267,"('send', 'video', '<num>sexy')",1
4268,"('video', '<num>sexy', 'sexy')",1
4269,"('<num>sexy', 'sexy', 'cum')",1
4270,"('sexy', 'cum', 'text')",1
4271,"('cum', 'text', 'wet')",1
4272,"('text', 'wet', 'warm')",1
4273,"('wet', 'warm', 'ready')",1
4274,"('warm', 'ready', 'porn')",1
4275,"('ready', 'porn', 'fun')",1
4276,"('porn', 'fun', 'mag')",1
4277,"('fun', 'mag', 'free')",1
4278,"('mag', 'free', 'recd')",1
4279,"('free', 'recd', 'mug')",1
4280,"('recd', 'mug', 'inc')",1
4281,"('mug', 'inc', 'vat')",1
4282,"('inc', 'vat', 'cancel')",1
4283,"('vat', 'cancel', 'text')",1
4284,"('cancel', 'text', 'stophard')",1
4285,"('text', 'stophard', 'live')",1
4286,"('stophard', 'live', 'chat')",1
4287,"('service', 'vul', 'bcm<num>wc<num>n<num>xxheard')",1
4288,"('vul', 'bcm<num>wc<num>n<num>xxheard', 'call')",1
4289,"('bcm<num>wc<num>n<num>xxheard', 'call', 'rude')",1
4290,"('<num>', 'sam', 'xxxtime')",1
4291,"('sam', 'xxxtime', 'tried')",1
4292,"('xxxtime', 'tried', 'contact')",1
4293,"('tried', 'contact', '£<num>')",3
4294,"('contact', '£<num>', 'prize')",4
4295,"('<num>', '<num>', 'stop')",1
4296,"('<num>', 'stop', 'sims')",1
4297,"('sims', '<num>', 'ppmhot')",1
4298,"('<num>', 'ppmhot', 'live')",1
4299,"('ppmhot', 'live', 'fantasy')",1
4300,"('croydon', 'cry', '<num>kdear')",1
4301,"('cry', '<num>kdear', 'voucher')",1
4302,"('<num>kdear', 'voucher', 'holder')",1
4303,"('offer', 'please', 'httpwwwetlpcoukreward')",1
4304,"('please', 'httpwwwetlpcoukreward', 'tic')",1
4305,"('httpwwwetlpcoukreward', 'tic', 'applygoing')",1
4306,"('tic', 'applygoing', 'bahamas')",1
4307,"('applygoing', 'bahamas', 'callfreefone')",1
4308,"('opt', 'text', '<num>time')",1
4309,"('text', '<num>time', 'tried')",1
4310,"('<num>time', 'tried', 'contact')",1
4311,"('per', 'min', 'btnationalrateawarded')",1
4312,"('min', 'btnationalrateawarded', 'city')",1
4313,"('btnationalrateawarded', 'city', 'break')",1
4314,"('text', 'store', '<num>skilgmetscs<num>winawkage<num>£<num>perwksuburgent')",1
4315,"('store', '<num>skilgmetscs<num>winawkage<num>£<num>perwksuburgent', 'trying')",1
4316,"('<num>skilgmetscs<num>winawkage<num>£<num>perwksuburgent', 'trying', 'contact')",1
4317,"('line', 'claim', 'validthanks')",1
4318,"('claim', 'validthanks', 'ringtone')",1
4319,"('validthanks', 'ringtone', 'order')",1
4320,"('order', 'reference', 'number')",3
4321,"('reference', 'number', 'xxx')",2
4322,"('number', 'xxx', 'mobile')",2
4323,"('xxx', 'mobile', 'charged')",2
4324,"('mobile', 'charged', 'tone')",3
4325,"('charged', 'tone', 'arrive')",3
4326,"('customer', 'service', '<num>six')",1
4327,"('service', '<num>six', 'chance')",1
4328,"('apply', 'reply', 'infocasablanca')",1
4329,"('reply', 'infocasablanca', 'currently')",1
4330,"('infocasablanca', 'currently', 'pound')",1
4331,"('cashing', 'send', 'collect')",1
4332,"('send', 'collect', '<num>')",1
4333,"('collect', '<num>', '<num>pmsg')",1
4334,"('box', '<num>', 'twocongratulation')",1
4335,"('<num>', 'twocongratulation', 'thanks')",1
4336,"('twocongratulation', 'thanks', 'good')",1
4337,"('per', 'minute', 'btnationalrate<num>')",1
4338,"('minute', 'btnationalrate<num>', 'want')",1
4339,"('btnationalrate<num>', 'want', 'new')",1
4340,"('want', 'new', 'nokia')",1
4341,"('new', 'nokia', '<num>i')",5
4342,"('nokia', '<num>i', 'colour')",5
4343,"('<num>i', 'colour', 'phone')",5
4344,"('colour', 'phone', 'deliveredtomorrow')",3
4345,"('phone', 'deliveredtomorrow', 'free')",3
4346,"('deliveredtomorrow', 'free', 'minute')",3
4347,"('free', 'minute', 'mobile')",5
4348,"('minute', 'mobile', 'free')",5
4349,"('mobile', 'free', 'text')",5
4350,"('free', 'text', 'free')",5
4351,"('text', 'free', 'camcorder')",7
4352,"('free', 'camcorder', 'reply')",7
4353,"('reply', 'call', '<num>new')",1
4354,"('call', '<num>new', 'voicemail')",1
4355,"('please', 'call', '<num>someone')",1
4356,"('call', '<num>someone', 'know')",1
4357,"('<num>someone', 'know', 'asked')",1
4358,"('<num>', 'revealed', 'box')",2
4359,"('revealed', 'box', 'ls<num>hbcamera')",1
4360,"('box', 'ls<num>hbcamera', 'awarded')",1
4361,"('ls<num>hbcamera', 'awarded', 'six')",1
4362,"('awarded', 'six', 'digital')",4
4363,"('call', '<num>', 'fromm')",4
4364,"('<num>', 'fromm', 'landline')",4
4365,"('fromm', 'landline', 'delivery')",4
4366,"('delivery', 'within', 'daytoday')",1
4367,"('within', 'daytoday', 'soda')",1
4368,"('daytoday', 'soda', 'number')",1
4369,"('standard', 'rate', 'appmessage')",1
4370,"('rate', 'appmessage', 'free')",1
4371,"('appmessage', 'free', 'welcome')",1
4372,"('reply', 'stop', 'msgs<num>pact')",1
4373,"('stop', 'msgs<num>pact', 'adrian')",1
4374,"('msgs<num>pact', 'adrian', 'text')",1
4375,"('adrian', 'text', 'rod')",1
4376,"('text', 'rod', 'vaticanfree')",1
4377,"('rod', 'vaticanfree', 'message')",1
4378,"('vaticanfree', 'message', 'activate')",1
4379,"('condition', 'visit', 'www<num>comcontacted')",1
4380,"('visit', 'www<num>comcontacted', 'dating')",1
4381,"('www<num>comcontacted', 'dating', 'service')",1
4382,"('dating', 'service', 'someone')",3
4383,"('service', 'someone', 'know')",3
4384,"('someone', 'know', 'find')",3
4385,"('know', 'find', 'call')",3
4386,"('find', 'call', 'land')",2
4387,"('call', 'land', 'line')",2
4388,"('land', 'line', '<num>')",2
4389,"('line', '<num>', 'pobox<num>w<num>tg<num>psorry')",1
4390,"('<num>', 'pobox<num>w<num>tg<num>psorry', 'missed')",1
4391,"('pobox<num>w<num>tg<num>psorry', 'missed', 'call')",1
4392,"('missed', 'call', 'let')",1
4393,"('call', 'let', 'talk')",1
4394,"('let', 'talk', 'time')",1
4395,"('talk', 'time', '<num>complimentary')",1
4396,"('time', '<num>complimentary', 'star')",1
4397,"('<num>complimentary', 'star', 'ibiza')",1
4398,"('star', 'ibiza', 'holiday')",1
4399,"('ibiza', 'holiday', '£<num>')",2
4400,"('£<num>', 'cash', 'need')",1
4401,"('cash', 'need', 'urgent')",1
4402,"('need', 'urgent', 'collection')",1
4403,"('urgent', 'collection', '<num>')",1
4404,"('collection', '<num>', 'landline')",1
4405,"('<num>', 'landline', 'lose')",1
4406,"('landline', 'lose', 'box<num>sk<num>wp<num>ppm<num>free')",1
4407,"('lose', 'box<num>sk<num>wp<num>ppm<num>free', 'mage')",1
4408,"('box<num>sk<num>wp<num>ppm<num>free', 'mage', 'billed')",1
4409,"('mage', 'billed', 'mobile')",1
4410,"('billed', 'mobile', 'number')",1
4411,"('mobile', 'number', 'mistake')",1
4412,"('number', 'mistake', 'shortcake')",1
4413,"('mistake', 'shortcake', '<num>please')",1
4414,"('shortcake', '<num>please', 'call')",1
4415,"('call', '<num>', 'charge')",1
4416,"('<num>', 'charge', 'refundedthis')",1
4417,"('charge', 'refundedthis', 'call')",1
4418,"('refundedthis', 'call', 'free')",1
4419,"('call', 'free', 'landlineplease')",1
4420,"('free', 'landlineplease', 'call')",1
4421,"('landlineplease', 'call', '<num>')",1
4422,"('urgent', 'message', 'waitingurgent')",1
4423,"('message', 'waitingurgent', 'mobile')",1
4424,"('waitingurgent', 'mobile', 'number')",1
4425,"('caller', 'prize', 'call')",1
4426,"('prize', 'call', '<num>')",1
4427,"('land', 'line', 'validvalued')",1
4428,"('line', 'validvalued', 'customer')",1
4429,"('validvalued', 'customer', 'pleased')",1
4430,"('prize', 'call', '<num>want')",2
4431,"('call', '<num>want', 'new')",2
4432,"('<num>want', 'new', 'nokia')",2
4433,"('reply', 'call', '<num>life')",1
4434,"('call', '<num>life', 'never')",1
4435,"('<num>life', 'never', 'much')",1
4436,"('never', 'much', 'fun')",1
4437,"('much', 'fun', 'great')",1
4438,"('fun', 'great', 'came')",1
4439,"('great', 'came', 'made')",1
4440,"('came', 'made', 'truly')",1
4441,"('made', 'truly', 'special')",1
4442,"('truly', 'special', 'forget')",1
4443,"('special', 'forget', 'enjoy')",1
4444,"('forget', 'enjoy', 'one')",1
4445,"('enjoy', 'one', 'glasswant')",1
4446,"('one', 'glasswant', 'new')",1
4447,"('glasswant', 'new', 'video')",1
4448,"('network', 'mind', 'inclusive')",1
4449,"('mind', 'inclusive', 'video')",1
4450,"('inclusive', 'video', 'call')",1
4451,"('video', 'call', 'downloads')",1
4452,"('call', 'downloads', 'per')",1
4453,"('downloads', 'per', 'week')",1
4454,"('per', 'week', 'free')",1
4455,"('week', 'free', 'tomorrow')",1
4456,"('free', 'tomorrow', 'call')",1
4457,"('tomorrow', 'call', '<num>')",1
4458,"('call', '<num>', 'replyvalued')",1
4459,"('<num>', 'replyvalued', 'customer')",1
4460,"('replyvalued', 'customer', 'pleased')",1
4461,"('prize', 'call', '<num>welcome')",1
4462,"('call', '<num>welcome', 'please')",1
4463,"('<num>welcome', 'please', 'reply')",1
4464,"('please', 'reply', 'age')",1
