,bigram,count
4749,"('<num>', 'london')",1
4750,"('london', '<num>pmsg')",1
4751,"('<num>pmsg', 'rcdurgent')",1
4752,"('rcdurgent', 'attempt')",1
4753,"('contact', '£<num>call')",1
4754,"('£<num>call', '<num>')",1
4755,"('<num>', '<num>tcsbcm<num>wc<num>n<num>xxcallcost<num>ppmmobilesvary')",1
4756,"('<num>tcsbcm<num>wc<num>n<num>xxcallcost<num>ppmmobilesvary', 'maxcongratulation')",1
4757,"('maxcongratulation', 'awarded')",1
4758,"('music', '<num>contract')",1
4759,"('<num>contract', 'mobile')",1
4760,"('month', 'latest')",2
4761,"('motorola', 'nokia')",2
4762,"('nokia', 'etc')",2
4763,"('tariff', 'text')",2
4764,"('callback', 'remove')",2
4765,"('remove', 'recordurgent')",1
4766,"('recordurgent', 'call')",1
4767,"('twp', 'ppmchance')",1
4768,"('ppmchance', 'win')",1
4769,"('<num>', '<num>x<num>pwksecret')",1
4770,"('<num>x<num>pwksecret', 'admirer')",1
4771,"('specifically', '<num>stopsms<num>ppmmilf')",1
4772,"('<num>stopsms<num>ppmmilf', 'age')",1
4773,"('increment', 'help<num>well')",1
4774,"('help<num>well', 'done')",1
4775,"('w<num>wx', '£<num>freeman')",1
4776,"('£<num>freeman', 'text')",1
4777,"('claim', 'reward')",2
4778,"('reward', 'hour')",2
4779,"('hour', 'talk')",2
4780,"('time', 'use')",2
4781,"('use', 'phone')",2
4782,"('phone', 'subscribe<num>gbpmnth')",2
4783,"('subscribe<num>gbpmnth', 'inc')",2
4784,"('inc', 'stoptxtstopsunshine')",1
4785,"('stoptxtstopsunshine', 'quiz')",1
4786,"('quiz', 'win')",1
4787,"('win', 'super')",1
4788,"('super', 'sony')",1
4789,"('sony', 'recorder')",1
4790,"('recorder', 'cannae')",1
4791,"('cannae', 'capital')",1
4792,"('capital', 'australia')",1
4793,"('australia', 'text')",1
4794,"('text', 'quiz')",1
4795,"('quiz', '<num>please')",1
4796,"('£<num>', 'prizetoday')",1
4797,"('prizetoday', 'soda')",1
4798,"('reward', 'match')",1
4799,"('rate', 'applyripped')",1
4800,"('applyripped', 'get')",1
4801,"('get', 'mobile')",1
4802,"('content', 'wwwclubmobycom')",1
4803,"('wwwclubmobycom', 'call')",1
4804,"('<num>', 'polytruepixringtonesgames')",1
4805,"('polytruepixringtonesgames', 'six')",1
4806,"('six', 'downloadstried')",1
4807,"('downloadstried', 'contact')",1
4808,"('call', '<num>£<num>')",1
4809,"('<num>£<num>', 'xmas')",1
4810,"('xmas', 'reward')",2
4811,"('reward', 'waiting')",2
4812,"('waiting', 'computer')",2
4813,"('computer', 'randomly')",2
4814,"('randomly', 'picked')",2
4815,"('picked', 'loyal')",2
4816,"('loyal', 'mobile')",2
4817,"('mobile', 'customer')",2
4818,"('customer', 'receive')",2
4819,"('reward', 'call')",2
4820,"('call', '<num>private')",1
4821,"('expires', '<num>customer')",1
4822,"('<num>customer', 'service')",1
4823,"('reschedule', 'ref<num>babe')",1
4824,"('ref<num>babe', 'chloe')",1
4825,"('chloe', 'smashed')",1
4826,"('smashed', 'saturday')",1
4827,"('saturday', 'night')",1
4828,"('night', 'great')",1
4829,"('great', 'weekend')",1
4830,"('weekend', 'missing')",1
4831,"('missing', 'visionsmscom')",1
4832,"('stop', '<num>ptexturgent')",1
4833,"('<num>ptexturgent', 'mobile')",1
4834,"('<num>', 'box<num>quwin')",1
4835,"('box<num>quwin', 'winner')",1
4836,"('visit', 'wwwwin<num>coukfree')",1
4837,"('wwwwin<num>coukfree', 'game')",1
4838,"('game', 'get')",1
4839,"('get', 'cayman')",1
4840,"('cayman', 'golf')",1
4841,"('golf', 'free')",1
4842,"('arcade', 'get')",1
4843,"('get', 'game')",1
4844,"('game', 'setting')",1
4845,"('setting', 'reply')",1
4846,"('reply', 'post')",1
4847,"('post', 'save')",1
4848,"('save', 'active')",1
4849,"('active', 'press')",1
4850,"('press', 'key')",1
4851,"('key', 'arcade')",1
4852,"('arcade', 'termsapplymobile')",1
4853,"('termsapplymobile', 'myth')",1
4854,"('latest', 'cameravideo')",1
4855,"('free', 'keep')",1
4856,"('keep', 'number')",1
4857,"('number', 'get')",1
4858,"('get', 'extra')",1
4859,"('extra', 'free')",1
4860,"('minute', 'text')",1
4861,"('yes', 'callbuy')",1
4862,"('callbuy', 'space')",1
4863,"('setting', 'purchasecamera')",1
4864,"('purchasecamera', 'awarded')",1
4865,"('within', 'dayweekly')",1
4866,"('dayweekly', 'colombo')",1
4867,"('colombo', 'tone')",1
4868,"('tone', 'ready')",1
4869,"('ready', 'download')",1
4870,"('download', 'week')",1
4871,"('week', 'new')",1
4872,"('tone', 'include')",1
4873,"('include', 'crazy')",1
4874,"('crazy', 'frugal')",1
4875,"('frugal', 'akonlonely')",1
4876,"('akonlonely', 'black')",1
4877,"('black', 'piedmont')",1
4878,"('piedmont', 'infocashbincouk')",1
4879,"('infocashbincouk', 'get')",1
4880,"('get', 'lot')",1
4881,"('lot', 'cash')",1
4882,"('cash', 'weekend')",1
4883,"('weekend', 'wwwcashbincouk')",1
4884,"('wwwcashbincouk', 'dear')",1
4885,"('dear', 'welcome')",1
4886,"('welcome', 'weekend')",1
4887,"('weekend', 'got')",1
4888,"('got', 'biggest')",1
4889,"('biggest', 'best')",1
4890,"('best', 'ever')",1
4891,"('ever', 'cash')",1
4892,"('cash', 'give')",1
4893,"('give', 'awayurgent')",1
4894,"('awayurgent', 'mobile')",1
4895,"('valid', 'ppmthanks')",1
4896,"('ppmthanks', 'continued')",1
4897,"('continued', 'support')",1
4898,"('support', 'question')",1
4899,"('question', 'week')",1
4900,"('week', 'enter')",1
4901,"('cash', 'name')",1
4902,"('name', 'new')",1
4903,"('new', 'president')",1
4904,"('president', 'text')",1
4905,"('text', '<num>unique')",1
4906,"('<num>unique', 'user')",1
4907,"('user', '<num>')",1
4908,"('<num>', 'removal')",1
4909,"('service', '<num>urgent')",1
4910,"('call', '<num>from')",1
4911,"('<num>from', 'landline')",1
4912,"('twp', 'ppmurgent')",1
4913,"('ppmurgent', 'attempt')",1
4914,"('call', '<num>santa')",2
4915,"('<num>santa', 'calling')",2
4916,"('calling', 'would')",2
4917,"('would', 'little')",2
4918,"('little', 'one')",2
4919,"('one', 'like')",2
4920,"('like', 'call')",2
4921,"('call', 'santa')",2
4922,"('santa', 'xmas')",2
4923,"('xmas', 'eve')",2
4924,"('eve', 'call')",2
4925,"('<num>', 'book')",2
4926,"('book', 'time')",1
4927,"('time', 'calls<num>ppm')",1
4928,"('calls<num>ppm', 'last')",1
4929,"('last', 'mind')",1
4930,"('mind', 'wwwsantacallingcomprivate')",1
4931,"('wwwsantacallingcomprivate', '<num>')",1
4932,"('expires', '<num>check')",1
4933,"('<num>check', 'choose')",1
4934,"('choose', 'babe')",1
4935,"('babe', 'video')",1
4936,"('video', 'smsshsexnetun')",1
4937,"('smsshsexnetun', 'fgkslpopw')",1
4938,"('fgkslpopw', 'fgkslpowinner')",1
4939,"('fgkslpowinner', 'ave')",1
4940,"('ave', 'specially')",1
4941,"('claim', '<num>pminnew')",1
4942,"('<num>pminnew', 'mobile')",1
4943,"('collect', 'today')",1
4944,"('today', 'www<num>tcbiz')",1
4945,"('<num>gbpmtmsg<num>', 'auctionprivate')",1
4946,"('auctionprivate', '<num>')",1
4947,"('expires', '<num>valued')",1
4948,"('<num>valued', 'danone')",1
4949,"('<num>free', 'messagethanks')",1
4950,"('messagethanks', 'using')",1
4951,"('using', 'auction')",1
4952,"('auction', 'subscription')",1
4953,"('service', '<num>pmsgrcvd')",1
4954,"('<num>pmsgrcvd', 'skip')",1
4955,"('skip', 'auction')",1
4956,"('text', 'unsubscribe')",1
4957,"('stop', 'customercare')",1
4958,"('customercare', '<num>bored')",1
4959,"('<num>bored', 'housewife')",1
4960,"('spain', 'landlinelyricalladie<num>f')",1
4961,"('landlinelyricalladie<num>f', 'inviting')",1
4962,"('see', 'wwwsmsacuhmmross')",1
4963,"('wwwsmsacuhmmross', 'stop')",1
4964,"('find', '<num>polyphonic')",1
4965,"('<num>polyphonic', 'tone')",1
4966,"('reply', 'infotoday')",1
4967,"('infotoday', 'danone')",1
4968,"('£<num>', 'awardwant')",1
4969,"('awardwant', 'latest')",1
4970,"('latest', 'video')",1
4971,"('rental', 'reply')",1
4972,"('delivery', 'tomorrowguaranteed')",1
4973,"('tomorrowguaranteed', 'latest')",1
4974,"('ldnw<num>h', '<num>pmtmsgrcvd<num>free')",1
4975,"('<num>pmtmsgrcvd<num>free', 'polyphonic')",1
4976,"('polyphonic', 'ringtone')",1
4977,"('text', 'super')",1
4978,"('super', '<num>')",1
4979,"('free', 'poly')",1
4980,"('week', 'pobox<num>')",1
4981,"('pobox<num>', 'subscription')",1
4982,"('subscription', '<num>pwwarner')",1
4983,"('<num>pwwarner', 'village')",1
4984,"('village', '<num>')",1
4985,"('<num>', 'colin')",1
4986,"('colin', 'farrell')",1
4987,"('farrell', 'swat')",1
4988,"('swat', 'wend')",1
4989,"('wend', 'warner')",1
4990,"('warner', 'village')",1
4991,"('village', 'get')",1
4992,"('free', 'med')",1
4993,"('med', 'popcornjust')",1
4994,"('popcornjust', 'show')",1
4995,"('show', 'msgticketkioskvalid')",1
4996,"('msgticketkioskvalid', '<num>')",1
4997,"('<num>', 'kiosk')",1
4998,"('kiosk', 'reply')",1
4999,"('reply', 'sony')",1
5000,"('sony', 'film')",1
5001,"('film', 'offergoal')",1
5002,"('offergoal', 'arsenal')",1
5003,"('arsenal', 'henry')",1
5004,"('henry', 'liverpool')",1
5005,"('liverpool', 'henry')",1
5006,"('henry', 'score')",1
5007,"('score', 'simple')",1
5008,"('simple', 'shot')",1
5009,"('shot', 'yard')",1
5010,"('yard', 'pas')",1
5011,"('pas', 'bergamo')",1
5012,"('bergamo', 'give')",1
5013,"('give', 'arsenal')",1
5014,"('arsenal', 'goal')",1
5015,"('goal', 'margin')",1
5016,"('margin', 'mindtime')",1
5017,"('mindtime', 'tried')",1
5018,"('min', 'btnationalrategot')",1
5019,"('btnationalrategot', 'take')",1
5020,"('lucozadecoukwrc', 'couldsexychat')",1
5021,"('couldsexychat', 'girl')",1
5022,"('girl', 'waiting')",1
5023,"('text', 'great')",1
5024,"('great', 'night')",1
5025,"('night', 'chatting')",1
5026,"('chatting', 'send')",1
5027,"('stop', 'servicegreat')",1
5028,"('servicegreat', 'news')",1
5029,"('live', 'operatoramy')",1
5030,"('operatoramy', 'sending')",1
5031,"('sending', 'free')",1
5032,"('phone', 'number')",1
5033,"('number', 'couple')",1
5034,"('couple', 'day')",1
5035,"('day', 'give')",1
5036,"('give', 'access')",1
5037,"('access', 'adult')",1
5038,"('adult', 'partywelcome')",1
5039,"('partywelcome', 'select')",1
5040,"('select', 'service')",1
5041,"('service', 'added')",1
5042,"('added', 'benefit')",1
5043,"('benefit', 'call')",1
5044,"('call', 'specially')",1
5045,"('specially', 'trained')",1
5046,"('trained', 'advisor')",1
5047,"('advisor', 'free')",1
5048,"('mobile', 'diallingdear')",1
5049,"('diallingdear', 'voucher')",1
5050,"('holder', 'next')",1
5051,"('next', 'meal')",1
5052,"('meal', 'use')",1
5053,"('use', 'following')",1
5054,"('following', 'link')",1
5055,"('link', 'enjoy')",1
5056,"('enjoy', 'dining')",1
5057,"('dining', 'experiencehttpwwwvouch<num>mecometlpdiningaspurgent')",1
5058,"('experiencehttpwwwvouch<num>mecometlpdiningaspurgent', 'trying')",1
5059,"('<num>', 'validdonate')",1
5060,"('validdonate', '£<num>')",1
5061,"('£<num>', 'united')",1
5062,"('united', 'asian')",1
5063,"('asian', 'tsunami')",1
5064,"('tsunami', 'disaster')",1
5065,"('disaster', 'support')",1
5066,"('support', 'fund')",1
5067,"('fund', 'texting')",1
5068,"('texting', 'donate')",1
5069,"('donate', '<num>')",1
5070,"('£<num>', 'added')",1
5071,"('added', 'next')",1
5072,"('next', 'billgolding')",1
5073,"('billgolding', 'inviting')",1
5074,"('see', 'wwwsmsacugoldviking')",1
5075,"('wwwsmsacugoldviking', 'stop')",1
5076,"('find', '<num>phone')",1
5077,"('<num>phone', '£<num>')",1
5078,"('award', 'today')",1
5079,"('today', 'soda')",1
5080,"('ending', 'xxx')",1
5081,"('xxx', 'selected')",1
5082,"('rate', 'appcongratulation')",1
5083,"('appcongratulation', 'awarded')",1
5084,"('voucher', '£<num>')",1
5085,"('guaranteed', 'reentry')",1
5086,"('reentry', '£<num>')",1
5087,"('draw', 'music')",1
5088,"('tic', 'wwwldewcom<num>win<num>ppmx<num>age<num>guaranteed')",1
5089,"('wwwldewcom<num>win<num>ppmx<num>age<num>guaranteed', '£<num>')",1
5090,"('<num>am<num>pm', 'costdear')",1
5091,"('costdear', '<num>xxxxxxx')",1
5092,"('<num>pmsgrcvdhgsuite<num>landsroww<num>j<num>hl', 'lencasablanca')",1
5093,"('lencasablanca', 'currently')",1
5094,"('<num>', '<num>pmeg')",1
5095,"('<num>pmeg', '<num>')",1
5096,"('identifier', 'code<num>xx<num>')",1
5097,"('code<num>xx<num>', 'expires')",1
5098,"('expires', '<num>would')",1
5099,"('<num>would', 'like')",1
5100,"('like', 'tell')",1
5101,"('tell', 'deepest')",1
5102,"('deepest', 'darkest')",1
5103,"('darkest', 'fantasy')",1
5104,"('<num>', 'nat')",2
5105,"('nat', 'ratebelieve')",1
5106,"('ratebelieve', 'true')",1
5107,"('fwd', 'septetnatalie')",1
5108,"('septetnatalie', 'inviting')",1
5109,"('see', 'wwwsmsacunatalie<num>k<num>')",1
5110,"('wwwsmsacunatalie<num>k<num>', 'stop')",1
5111,"('find', '<num>hamster')",1
5112,"('<num>hamster', 'get')",1
5113,"('free', 'wallpaper')",1
5114,"('wallpaper', 'text')",1
5115,"('text', 'heart')",1
5116,"('heart', '<num>')",1
5117,"('<num>', 'apply')",1
5118,"('apply', 'need')",1
5119,"('call', '<num>double')",1
5120,"('<num>', 'call<num>optoutlf<num>free')",1
5121,"('call<num>optoutlf<num>free', 'video')",1
5122,"('<num>', 'call<num>optout<num><num>')",1
5123,"('call<num>optout<num><num>', '<num>£<num>')",1
5124,"('<num>£<num>', 'break')",1
5125,"('break', 'accommodationvouchers')",1
5126,"('accommodationvouchers', 'term')",1
5127,"('condition', 'apply')",1
5128,"('apply', 'claim')",1
5129,"('claim', 'mustprovide')",1
5130,"('mustprovide', 'claim')",1
5131,"('number', '<num>allie')",1
5132,"('<num>allie', 'moon')",1
5133,"('profit', 'charitywin')",1
5134,"('charitywin', '£<num>')",1
5135,"('£<num>', 'shopping')",1
5136,"('starting', 'play')",1
5137,"('play', 'text')",1
5138,"('single', 'tscs<num>')",1
5139,"('tscs<num>', 'twink')",1
5140,"('twink', 'age')",1
5141,"('age', '£<num>perweeksubattempt')",1
5142,"('£<num>perweeksubattempt', 'contract')",1
5143,"('contract', 'week')",1
5144,"('week', 'top')",1
5145,"('top', 'prize')",1
5146,"('prize', 'either')",1
5147,"('call', '<num>themobhit')",1
5148,"('<num>themobhit', 'link')",1
5149,"('link', 'get')",1
5150,"('get', 'premium')",1
5151,"('premium', 'pink')",1
5152,"('pink', 'panther')",1
5153,"('panther', 'game')",1
5154,"('game', 'new')",1
5155,"('new', 'sugababes')",1
5156,"('sugababes', 'crazy')",1
5157,"('crazy', 'zebra')",1
5158,"('zebra', 'animation')",1
5159,"('animation', 'bass')",1
5160,"('bass', 'hood')",1
5161,"('hood', 'wallpaper')",1
5162,"('wallpaper', 'freemag')",1
5163,"('freemag', 'mobile')",1
5164,"('content', 'order')",1
5165,"('order', 'resent')",1
5166,"('resent', 'previous')",1
5167,"('previous', 'attempt')",1
5168,"('attempt', 'failed')",1
5169,"('failed', 'due')",1
5170,"('due', 'network')",1
5171,"('network', 'error')",1
5172,"('error', 'query')",1
5173,"('query', 'customersqueriesnetvisionukcomnew')",1
5174,"('customersqueriesnetvisionukcomnew', 'message')",1
5175,"('call', '<num>december')",1
5176,"('<num>december', 'mobile')",1
5177,"('free', '<num>get')",1
5178,"('rate', 'applyprivate')",1
5179,"('applyprivate', '<num>')",1
5180,"('account', 'statementcosta')",1
5181,"('statementcosta', 'del')",1
5182,"('cost£<num>pm', 'maximinfree')",1
5183,"('maximinfree', 'week')",1
5184,"('wow', 'norm<num>ptoneget')",1
5185,"('norm<num>ptoneget', 'garden')",1
5186,"('garden', 'ready')",2
5187,"('ready', 'summer')",2
5188,"('free', 'selection')",2
5189,"('selection', 'summer')",2
5190,"('summer', 'bulb')",2
5191,"('bulb', 'seed')",2
5192,"('seed', 'worth')",2
5193,"('£<num>', 'scotsman')",2
5194,"('scotsman', 'saturday')",2
5195,"('saturday', 'stop')",2
5196,"('stop', 'notxtcoukcongrats')",1
5197,"('notxtcoukcongrats', 'mobile')",1
5198,"('rental', 'bxssims')",1
5199,"('bxssims', 'auction')",1
5200,"('nokia', '<num>free')",1
5201,"('<num>', 'detailrecord')",1
5202,"('detailrecord', 'indicate')",1
5203,"('indicate', 'maybe')",1
5204,"('maybe', 'entitled')",1
5205,"('pound', 'compensation')",1
5206,"('compensation', 'accident')",1
5207,"('reply', 'claim')",1
5208,"('claim', 'mag')",1
5209,"('mag', 'stop')",1
5210,"('text', 'stopspook')",1
5211,"('stopspook', 'mob')",1
5212,"('per', 'logiccall')",1
5213,"('logiccall', 'germany')",1
5214,"('direct', 'access')",1
5215,"('access', 'wwwtelediscountcoukcosta')",1
5216,"('wwwtelediscountcoukcosta', 'del')",1
5217,"('cost£<num>pm', 'maximinmobile')",1
5218,"('maximinmobile', 'month')",1
5219,"('<num>', '<num>stoptxtnatalia')",1
5220,"('<num>stoptxtnatalia', 'inviting')",1
5221,"('find', '<num>private')",1
5222,"('statement', 'one')",1
5223,"('one', 'show')",1
5224,"('expires', '<num>chosen')",1
5225,"('<num>chosen', 'receive')",1
5226,"('mobile', 'customersomeone')",1
5227,"('customersomeone', 'know')",1
5228,"('know', 'trying')",1
5229,"('contact', 'via')",1
5230,"('via', 'dating')",1
5231,"('service', 'find')",1
5232,"('find', 'could')",1
5233,"('could', 'call')",1
5234,"('<num>', 'box<num>sk<num>churgent')",1
5235,"('box<num>sk<num>churgent', 'please')",1
5236,"('box', 'm<num>xyprize')",1
5237,"('m<num>xyprize', 'another')",1
5238,"('back', 'busyurgent')",1
5239,"('busyurgent', 'mobile')",1
5240,"('valid', 'ppmurgent')",1
5241,"('ppmurgent', 'week')",1
5242,"('box', '<num>ldnw<num>a<num>rw<num>urgent')",1
5243,"('<num>ldnw<num>a<num>rw<num>urgent', 'please')",1
5244,"('box', 'm<num>xy')",1
5245,"('m<num>xy', 'ppmxmas')",1
5246,"('ppmxmas', 'incoming')",1
5247,"('<num>', 'inc')",1
5248,"('inc', 'wwwldewcom<num>win<num>ppmx<num>age<num>subscriptionget')",1
5249,"('wwwldewcom<num>win<num>ppmx<num>age<num>subscriptionget', 'official')",1
5250,"('w<num>wx', '£<num>subscribed')",1
5251,"('£<num>subscribed', 'textbook')",1
5252,"('textbook', 'wkly')",1
5253,"('comp', 'free')",1
5254,"('free', 'question')",1
5255,"('question', 'follows')",1
5256,"('follows', 'subsequent')",1
5257,"('subsequent', 'charged<num>pmsg<num>')",1
5258,"('charged<num>pmsg<num>', 'unsubscribe')",1
5259,"('stop', '<num>custcare')",1
5260,"('<num>custcare', '<num>call')",1
5261,"('<num>call', '<num>')",1
5262,"('send', 'girl')",1
5263,"('girl', 'erotic')",1
5264,"('erotic', 'ecstasy')",1
5265,"('ecstasy', 'spain')",1
5266,"('nat', 'ratecamera')",1
5267,"('ratecamera', 'awarded')",1
5268,"('within', 'day£<num>')",1
5269,"('day£<num>', 'xmas')",1
5270,"('call', '<num>important')",1
5271,"('<num>important', 'message')",1
5272,"('message', 'final')",1
5273,"('final', 'contact')",1
5274,"('contact', 'attempt')",1
5275,"('attempt', 'important')",1
5276,"('important', 'message')",1
5277,"('message', 'waiting')",1
5278,"('waiting', 'customer')",1
5279,"('customer', 'claim')",1
5280,"('claim', 'dept')",1
5281,"('dept', 'expires')",1
5282,"('expires', '<num>')",1
5283,"('call', '<num>dating')",1
5284,"('<num>dating', 'two')",1
5285,"('two', 'started')",1
5286,"('started', 'sent')",1
5287,"('sent', 'text')",1
5288,"('talk', 'sport')",1
5289,"('sport', 'radio')",1
5290,"('radio', 'last')",1
5291,"('last', 'week')",1
5292,"('week', 'connection')",1
5293,"('connection', 'think')",1
5294,"('think', 'coincidencecurrent')",1
5295,"('coincidencecurrent', 'leading')",1
5296,"('leading', 'bid')",1
5297,"('bid', 'pause')",1
5298,"('pause', 'auction')",1
5299,"('auction', 'send')",1
5300,"('send', 'customer')",1
5301,"('care', '<num>free')",1
5302,"('entry', 'prize')",1
5303,"('prize', 'wkly')",1
5304,"('win', 'latest')",1
5305,"('pop', '£<num>')",1
5306,"('every', 'watt')",1
5307,"('watt', 'great')",1
5308,"('great', '<num>')",1
5309,"('<num>', 'httpwwwgr<num>prizescom')",1
5310,"('httpwwwgr<num>prizescom', '<num>new')",1
5311,"('<num>new', 'message')",1
5312,"('book', 'timeguaranteed')",1
5313,"('timeguaranteed', '<num>')",1
5314,"('award', 'maybe')",1
5315,"('maybe', 'even')",1
5316,"('cash', 'claim')",1
5317,"('<num>', 'legitimate')",1
5318,"('legitimate', 'freephone')",1
5319,"('freephone', 'number')",1
5320,"('number', 'wat')",1
5321,"('wat', 'thinklatest')",1
5322,"('thinklatest', 'news')",1
5323,"('news', 'police')",1
5324,"('police', 'station')",1
5325,"('station', 'toilet')",1
5326,"('toilet', 'stolen')",1
5327,"('stolen', 'cop')",1
5328,"('cop', 'nothingsparkling')",1
5329,"('nothingsparkling', 'shopping')",1
5330,"('shopping', 'break')",1
5331,"('break', 'per')",1
5332,"('per', 'person')",1
5333,"('person', 'call')",1
5334,"('<num>', 'visit')",1
5335,"('visit', 'wwwshortbreaksorgukdecember')",1
5336,"('wwwshortbreaksorgukdecember', 'mobile')",1
5337,"('free', '<num>text')",1
5338,"('<num>text', 'call')",1
5339,"('inc', 'stoptxtstop')",1
5340,"('stoptxtstop', 'wwwgambtvhittite')",1
5341,"('wwwgambtvhittite', 'widelivecomindex')",1
5342,"('widelivecomindex', 'wmlid<num>ad<num>a<num>firsttrue¡c')",1
5343,"('wmlid<num>ad<num>a<num>firsttrue¡c', 'ringtonesget')",1
5344,"('ringtonesget', 'garden')",1
5345,"('stop', 'notxtcoukurgent')",1
5346,"('notxtcoukurgent', 'last')",1
5347,"('cash', 'spanish')",1
5348,"('holiday', 'call')",1
5349,"('claim', 'rate')",1
5350,"('rate', 'ppmurgent')",1
5351,"('ppmurgent', 'trying')",1
5352,"('key', 'validper')",1
5353,"('validper', 'min')",1
5354,"('min', 'call')",1
5355,"('call', 'germany')",1
5356,"('germany', '<num>')",1
5357,"('line', 'per')",1
5358,"('min', 'check')",1
5359,"('check', 'planettalkinstantcom')",1
5360,"('planettalkinstantcom', 'info')",1
5361,"('stop', 'optmarvel')",1
5362,"('optmarvel', 'mobile')",1
5363,"('mobile', 'play')",1
5364,"('play', 'official')",1
5365,"('official', 'ultimate')",1
5366,"('ultimate', 'epidermal')",1
5367,"('epidermal', 'game')",1
5368,"('game', '£<num>')",1
5369,"('£<num>', 'mobile')",1
5370,"('mobile', 'right')",1
5371,"('right', 'text')",1
5372,"('text', 'spider')",1
5373,"('spider', '<num>')",1
5374,"('<num>', 'game')",1
5375,"('game', 'send')",1
5376,"('free', 'ball')",1
5377,"('ball', 'wallpapersims')",1
5378,"('wallpapersims', 'service')",1
5379,"('<num>cm<num>', 'maeprivate')",1
5380,"('maeprivate', '<num>')",1
5381,"('expires', '<num>awarded')",1
5382,"('ppm', 'p£<num>private')",1
5383,"('p£<num>private', '<num>')",1
5384,"('<num>want', 'explicit')",1
5385,"('cost', 'spain')",1
5386,"('spain', 'sex')",1
5387,"('sex', 'box')",1
5388,"('<num>', 'xxxasked')",1
5389,"('xxxasked', 'mobile')",1
5390,"('<num>', 'chatlines')",1
5391,"('chatlines', 'incl')",1
5392,"('incl', 'free')",1
5393,"('free', 'mind')",1
5394,"('mind', 'india')",1
5395,"('india', 'serve')",1
5396,"('serve', 'see')",1
5397,"('see', 'yes')",1
5398,"('yes', 'leer')",1
5399,"('leer', 'got')",1
5400,"('got', 'mega')",1
5401,"('mega', 'bill')",1
5402,"('bill', 'done')",1
5403,"('done', 'give')",1
5404,"('give', 'shit')",1
5405,"('shit', 'bailiff')",1
5406,"('bailiff', 'due')",1
5407,"('due', 'day')",1
5408,"('day', '£<num>')",1
5409,"('£<num>', 'want')",1
5410,"('want', '£<num>contract')",1
5411,"('£<num>contract', 'mobile')",1
5412,"('remove', 'recordreminder')",1
5413,"('recordreminder', 'get')",1
5414,"('get', 'pound')",1
5415,"('pound', 'free')",1
5416,"('call', 'credit')",1
5417,"('credit', 'detail')",1
5418,"('detail', 'great')",1
5419,"('great', 'offer')",1
5420,"('offer', 'plus')",1
5421,"('plus', 'reply')",1
5422,"('reply', 'text')",1
5423,"('text', 'valid')",1
5424,"('valid', 'name')",1
5425,"('name', 'house')",1
5426,"('house', 'postcodetime')",1
5427,"('postcodetime', 'tried')",1
5428,"('£<num>', 'pound')",1
5429,"('minute', 'btnationalrate')",1
