,trigrams,count
14349,"('pagenonenowhere', 'kino', 'doesdiscountshitinnitdone')",1
14350,"('kino', 'doesdiscountshitinnitdone', 'know')",1
14351,"('doesdiscountshitinnitdone', 'know', 'jab')",1
14352,"('know', 'jab', 'aliyet')",1
14353,"('jab', 'aliyet', 'sauna')",1
14354,"('aliyet', 'sauna', 'aunty')",1
14355,"('sauna', 'aunty', 'manege')",1
14356,"('aunty', 'manege', 'would')",1
14357,"('manege', 'would', 'hogidhechinnu')",1
14358,"('would', 'hogidhechinnu', 'full')",1
14359,"('hogidhechinnu', 'full', 'weak')",1
14360,"('full', 'weak', 'swap')",1
14361,"('weak', 'swap', 'black')",1
14362,"('swap', 'black', 'abidjangood')",1
14363,"('black', 'abidjangood', 'babynext')",1
14364,"('abidjangood', 'babynext', 'transaction')",1
14365,"('babynext', 'transaction', 'reference')",1
14366,"('list', 'latimer', 'listmostly')",1
14367,"('latimer', 'listmostly', 'sport')",1
14368,"('listmostly', 'sport', 'type')",1
14369,"('sport', 'type', 'footblcrckthead')",1
14370,"('type', 'footblcrckthead', 'dey')",1
14371,"('footblcrckthead', 'dey', 'swell')",1
14372,"('dey', 'swell', 'thanks')",1
14373,"('swell', 'thanks', 'making')",1
14374,"('thanks', 'making', 'daymake')",1
14375,"('making', 'daymake', 'feb')",1
14376,"('daymake', 'feb', 'listheight')",1
14377,"('feb', 'listheight', 'confidence')",1
14378,"('listheight', 'confidence', 'aeronautics')",1
14379,"('start', 'date', 'confidencesay')",1
14380,"('date', 'confidencesay', 'need')",1
14381,"('confidencesay', 'need', 'tim')",1
14382,"('need', 'tim', 'follow')",1
14383,"('tim', 'follow', 'hurt')",1
14384,"('follow', 'hurt', 'lothappy')",1
14385,"('hurt', 'lothappy', 'new')",1
14386,"('lothappy', 'new', 'year')",1
14387,"('new', 'year', 'princesstext')",1
14388,"('year', 'princesstext', 'carlos')",1
14389,"('princesstext', 'carlos', 'let')",1
14390,"('carlos', 'let', 'know')",1
14391,"('let', 'know', 'hangworry')",1
14392,"('know', 'hangworry', 'easy')",1
14393,"('hangworry', 'easy', 'ingredientlove')",1
14394,"('easy', 'ingredientlove', 'little')",1
14395,"('ingredientlove', 'little', 'poly')",1
14396,"('little', 'poly', 'bell')",1
14397,"('poly', 'bell', 'sorry')",1
14398,"('bell', 'sorry', 'lovemow')",1
14399,"('sorry', 'lovemow', 'castoryear')",1
14400,"('lovemow', 'castoryear', 'keep')",1
14401,"('castoryear', 'keep', 'raining')",1
14402,"('keep', 'raining', 'non')",1
14403,"('raining', 'non', 'stop')",1
14404,"('non', 'stop', 'wan')",1
14405,"('stop', 'wan', 'elsewheremean')",1
14406,"('wan', 'elsewheremean', 'almost')",1
14407,"('elsewheremean', 'almost', 'done')",1
14408,"('almost', 'done', 'done')",1
14409,"('done', 'done', 'sleeping')",1
14410,"('done', 'sleeping', 'tot')",1
14411,"('sleeping', 'tot', 'going')",1
14412,"('tot', 'going', 'take')",1
14413,"('going', 'take', 'nap')",1
14414,"('take', 'nap', 'yup')",1
14415,"('nap', 'yup', 'send')",1
14416,"('yup', 'send', 'liao')",1
14417,"('send', 'liao', 'picking')",1
14418,"('liao', 'picking', 'ard')",1
14419,"('picking', 'ard', 'smithwonder')",1
14420,"('ard', 'smithwonder', 'world')",1
14421,"('smithwonder', 'world', 'eth')",1
14422,"('good', 'morning', 'deartonight')",1
14423,"('morning', 'deartonight', 'yeah')",1
14424,"('deartonight', 'yeah', 'wouldeat')",1
14425,"('yeah', 'wouldeat', 'lunch')",1
14426,"('wouldeat', 'lunch', 'senorsaid')",1
14427,"('lunch', 'senorsaid', 'right')",1
14428,"('senorsaid', 'right', 'giggle')",1
14429,"('right', 'giggle', 'saw')",1
14430,"('giggle', 'saw', 'would')",1
14431,"('saw', 'would', 'possibly')",1
14432,"('would', 'possibly', 'first')",1
14433,"('possibly', 'first', 'personalize')",1
14434,"('first', 'personalize', 'think')",1
14435,"('personalize', 'think', 'much')",1
14436,"('think', 'much', 'couldbreak')",1
14437,"('much', 'couldbreak', 'time')",1
14438,"('couldbreak', 'time', 'one')",1
14439,"('time', 'one', 'come')",1
14440,"('one', 'come', 'get')",1
14441,"('come', 'get', 'stuffsee')",1
14442,"('get', 'stuffsee', 'cannot')",1
14443,"('stuffsee', 'cannot', 'see')",1
14444,"('cannot', 'see', 'maybe')",2
14445,"('see', 'maybe', 'reboot')",1
14446,"('maybe', 'reboot', 'seen')",1
14447,"('reboot', 'seen', 'buzzstill')",1
14448,"('seen', 'buzzstill', 'grinderlove')",1
14449,"('buzzstill', 'grinderlove', 'decision')",1
14450,"('grinderlove', 'decision', 'feeling')",1
14451,"('simpler', 'less', 'magicalsee')",1
14452,"('less', 'magicalsee', 'somewherelist')",1
14453,"('magicalsee', 'somewherelist', 'buyeridea')",1
14454,"('somewherelist', 'buyeridea', 'guess')",1
14455,"('buyeridea', 'guess', 'work')",1
14456,"('guess', 'work', 'hour')",1
14457,"('work', 'hour', 'supposed')",1
14458,"('hour', 'supposed', 'leave')",1
14459,"('supposed', 'leave', 'since')",1
14460,"('leave', 'since', 'usual')",1
14461,"('since', 'usual', 'nobody')",1
14462,"('usual', 'nobody', 'interest')",1
14463,"('nobody', 'interest', 'figuring')",1
14464,"('interest', 'figuring', 'shit')",1
14465,"('figuring', 'shit', 'last')",1
14466,"('shit', 'last', 'secondentirely')",1
14467,"('last', 'secondentirely', 'sure')",1
14468,"('secondentirely', 'sure', 'understood')",1
14469,"('sure', 'understood', 'text')",1
14470,"('understood', 'text', 'hey')",1
14471,"('text', 'hey', 'weekendreleased')",1
14472,"('hey', 'weekendreleased', 'day')",1
14473,"('weekendreleased', 'day', 'shirt')",1
14474,"('day', 'shirt', 'put')",1
14475,"('shirt', 'put', 'make')",1
14476,"('put', 'make', 'bottom')",1
14477,"('make', 'bottom', 'half')",1
14478,"('bottom', 'half', 'naked')",1
14479,"('half', 'naked', 'instead')",1
14480,"('naked', 'instead', 'white')",1
14481,"('instead', 'white', 'underwearknow')",1
14482,"('white', 'underwearknow', 'watching')",1
14483,"('underwearknow', 'watching', 'film')",1
14484,"('watching', 'film', 'computerthursdayphone')",1
14485,"('film', 'computerthursdayphone', 'phoned')",1
14486,"('computerthursdayphone', 'phoned', 'disconnectedmatter')",1
14487,"('phoned', 'disconnectedmatter', 'getting')",1
14488,"('disconnectedmatter', 'getting', 'campusexcellent')",1
14489,"('getting', 'campusexcellent', 'see')",1
14490,"('campusexcellent', 'see', 'riley')",1
14491,"('see', 'riley', 'plansee')",1
14492,"('riley', 'plansee', 'half')",1
14493,"('plansee', 'half', 'hournew')",1
14494,"('half', 'hournew', 'onealso')",1
14495,"('hournew', 'onealso', 'wesleysee')",1
14496,"('onealso', 'wesleysee', 'lingo')",1
14497,"('wesleysee', 'lingo', 'let')",1
14498,"('lingo', 'let', 'know')",1
14499,"('let', 'know', 'wot')",1
14500,"('know', 'wot', 'earth')",1
14501,"('wot', 'earth', 'finished')",1
14502,"('earth', 'finished', 'makingimagine')",1
14503,"('finished', 'makingimagine', 'life')",1
14504,"('makingimagine', 'life', 'without')",1
14505,"('life', 'without', 'see')",1
14506,"('without', 'see', 'fast')",1
14507,"('see', 'fast', 'searching')",1
14508,"('fast', 'searching', 'med')",1
14509,"('searching', 'med', 'worry')",1
14510,"('med', 'worry', 'always')",1
14511,"('worry', 'always', 'disturb')",1
14512,"('always', 'disturb', 'gordongood')",1
14513,"('disturb', 'gordongood', 'morning')",1
14514,"('gordongood', 'morning', 'headache')",1
14515,"('morning', 'headache', 'anyoneyeah')",1
14516,"('headache', 'anyoneyeah', 'probe')",1
14517,"('anyoneyeah', 'probe', 'last')",1
14518,"('probe', 'last', 'night')",1
14519,"('last', 'night', 'obviously')",1
14520,"('night', 'obviously', 'catching')",1
14521,"('obviously', 'catching', 'speak')",1
14522,"('catching', 'speak', 'soonmight')",1
14523,"('speak', 'soonmight', 'sch')",1
14524,"('soonmight', 'sch', 'year')",1
14525,"('sch', 'year', 'salon')",1
14526,"('year', 'salon', 'boringlist')",1
14527,"('salon', 'boringlist', 'mind')",1
14528,"('boringlist', 'mind', 'stop')",1
14529,"('mind', 'stop', 'somewhere')",1
14530,"('stop', 'somewhere', 'firstlist')",1
14531,"('somewhere', 'firstlist', 'fast')",1
14532,"('firstlist', 'fast', 'approaching')",1
14533,"('fast', 'approaching', 'wish')",1
14534,"('approaching', 'wish', 'happy')",1
14535,"('wish', 'happy', 'new')",2
14536,"('new', 'year', 'happy')",1
14537,"('year', 'happy', 'sarangi')",1
14538,"('happy', 'sarangi', 'happy')",1
14539,"('sarangi', 'happy', 'republic')",1
14540,"('happy', 'republic', 'day')",1
14541,"('republic', 'day', 'happy')",1
14542,"('day', 'happy', 'valentine')",1
14543,"('valentine', 'day', 'happy')",1
14544,"('day', 'happy', 'shikari')",1
14545,"('happy', 'shikari', 'happy')",1
14546,"('shikari', 'happy', 'uganda')",1
14547,"('happy', 'uganda', 'happy')",1
14548,"('uganda', 'happy', 'fool')",1
14549,"('happy', 'fool', 'day')",1
14550,"('fool', 'day', 'happy')",1
14551,"('day', 'happy', 'may')",1
14552,"('happy', 'may', 'day')",1
14553,"('may', 'day', 'happy')",1
14554,"('day', 'happy', 'independence')",1
14555,"('happy', 'independence', 'day')",1
14556,"('independence', 'day', 'happy')",1
14557,"('day', 'happy', 'friendshipmotherfatherteacherschildrens')",1
14558,"('happy', 'friendshipmotherfatherteacherschildrens', 'day')",1
14559,"('friendshipmotherfatherteacherschildrens', 'day', 'amp')",1
14560,"('day', 'amp', 'happy')",1
14561,"('amp', 'happy', 'birthday')",1
14562,"('happy', 'birthday', 'happy')",1
14563,"('birthday', 'happy', 'ganesha')",1
14564,"('happy', 'ganesha', 'festival')",1
14565,"('ganesha', 'festival', 'happy')",1
14566,"('festival', 'happy', 'sara')",1
14567,"('happy', 'sara', 'happy')",1
14568,"('sara', 'happy', 'diwali')",1
14569,"('happy', 'diwali', 'happy')",1
14570,"('diwali', 'happy', 'christmas')",1
14571,"('happy', 'christmas', 'list')",1
14572,"('christmas', 'list', 'good')",1
14573,"('list', 'good', 'morning')",1
14574,"('good', 'morning', 'afternoon')",1
14575,"('morning', 'afternoon', 'evening')",1
14576,"('afternoon', 'evening', 'night')",1
14577,"('evening', 'night', 'remember')",1
14578,"('night', 'remember', 'first')",1
14579,"('remember', 'first', 'wishing')",1
14580,"('first', 'wishing', 'therefor')",1
14581,"('wishing', 'therefor', 'rajone')",1
14582,"('therefor', 'rajone', 'joy')",1
14583,"('rajone', 'joy', 'lifer')",1
14584,"('joy', 'lifer', 'waking')",1
14585,"('lifer', 'waking', 'thought')",1
14586,"('waking', 'thought', 'somewheresomeone')",1
14587,"('thought', 'somewheresomeone', 'care')",1
14588,"('somewheresomeone', 'care', 'enough')",1
14589,"('care', 'enough', 'send')",1
14590,"('enough', 'send', 'warm')",1
14591,"('send', 'warm', 'morning')",1
14592,"('warm', 'morning', 'greetingget')",1
14593,"('morning', 'greetingget', 'second')",1
14594,"('greetingget', 'second', 'half')",1
14595,"('second', 'half', 'messagewat')",1
14596,"('half', 'messagewat', 'time')",1
14597,"('messagewat', 'time', 'wan')",1
14598,"('time', 'wan', 'meet')",1
14599,"('wan', 'meet', 'laterthank')",1
14600,"('meet', 'laterthank', 'much')",1
14601,"('laterthank', 'much', 'selflessness')",1
14602,"('much', 'selflessness', 'love')",1
14603,"('selflessness', 'love', 'plentyfilm')",1
14604,"('love', 'plentyfilm', 'ill')",1
14605,"('plentyfilm', 'ill', 'call')",1
14606,"('ill', 'call', 'laterdare')",1
14607,"('call', 'laterdare', 'change')",1
14608,"('laterdare', 'change', 'ringbad')",1
14609,"('change', 'ringbad', 'girl')",1
14610,"('ringbad', 'girl', 'ladylove')",1
14611,"('girl', 'ladylove', 'try')",1
14612,"('ladylove', 'try', 'budget')",1
14613,"('try', 'budget', 'money')",1
14614,"('budget', 'money', 'better')",1
14615,"('money', 'better', 'babe')",1
14616,"('better', 'babe', 'gary')",1
14617,"('babe', 'gary', 'would')",1
14618,"('gary', 'would', 'freak')",1
14619,"('would', 'freak', 'knewpart')",1
14620,"('freak', 'knewpart', 'initiate')",1
14621,"('knewpart', 'initiate', 'understandfinished')",1
14622,"('initiate', 'understandfinished', 'lunch')",1
14623,"('understandfinished', 'lunch', 'already')",1
14624,"('lunch', 'already', 'wake')",1
14625,"('already', 'wake', 'alreadystill')",1
14626,"('wake', 'alreadystill', 'gamegot')",1
14627,"('alreadystill', 'gamegot', 'talent')",1
14628,"('gamegot', 'talent', 'wastingrecord')",1
14629,"('talent', 'wastingrecord', 'one')",1
14630,"('wastingrecord', 'one', 'nightalso')",1
14631,"('one', 'nightalso', 'sir')",1
14632,"('nightalso', 'sir', 'sent')",1
14633,"('sir', 'sent', 'email')",1
14634,"('sent', 'email', 'log')",1
14635,"('email', 'log', 'payment')",1
14636,"('log', 'payment', 'portal')",1
14637,"('payment', 'portal', 'ill')",1
14638,"('portal', 'ill', 'send')",1
14639,"('ill', 'send', 'another')",1
14640,"('send', 'another', 'message')",1
14641,"('another', 'message', 'explain')",1
14642,"('message', 'explain', 'thing')",1
14643,"('explain', 'thing', 'back')",1
14644,"('back', 'home', 'great')",1
14645,"('home', 'great', 'weekendgonna')",1
14646,"('great', 'weekendgonna', 'let')",1
14647,"('weekendgonna', 'let', 'know')",1
14648,"('let', 'know', 'come')",1
14649,"('know', 'come', 'back')",1
14650,"('come', 'back', 'holiday')",1
14651,"('back', 'holiday', 'day')",1
14652,"('holiday', 'day', 'coming')",1
14653,"('day', 'coming', 'not<num>get<num>text')",1
14654,"('coming', 'not<num>get<num>text', 'numberjoin')",1
14655,"('not<num>get<num>text', 'numberjoin', 'lar')",1
14656,"('numberjoin', 'lar', 'depends')",1
14657,"('lar', 'depends', 'phone')",1
14658,"('depends', 'phone', 'father')",1
14659,"('phone', 'father', 'getright')",1
14660,"('father', 'getright', 'lemme')",1
14661,"('getright', 'lemme', 'knowget')",1
14662,"('lemme', 'knowget', 'ready')",1
14663,"('knowget', 'ready', 'list')",1
14664,"('ready', 'list', 'inch')",1
14665,"('list', 'inch', 'pleasurerail')",1
14666,"('inch', 'pleasurerail', 'favour')",1
14667,"('pleasurerail', 'favour', 'plus')",1
14668,"('plus', 'today', 'birthdayfeel')",1
14669,"('today', 'birthdayfeel', 'like')",1
14670,"('birthdayfeel', 'like', 'john')",1
14671,"('like', 'john', 'lennondarren')",1
14672,"('john', 'lennondarren', 'say')",1
14673,"('lennondarren', 'say', 'considering')",1
14674,"('say', 'considering', 'may')",1
14675,"('considering', 'may', 'askbothering')",1
14676,"('may', 'askbothering', 'trust')",1
14677,"('askbothering', 'trust', 'answer')",1
14678,"('trust', 'answer', 'pluswishing')",1
14679,"('answer', 'pluswishing', 'family')",1
14680,"('pluswishing', 'family', 'merry')",1
14681,"('new', 'year', 'advanceone')",1
14682,"('year', 'advanceone', 'day')",1
14683,"('advanceone', 'day', 'crab')",1
14684,"('day', 'crab', 'running')",1
14685,"('crab', 'running', 'sea')",1
14686,"('running', 'sea', 'shortie')",1
14687,"('sea', 'shortie', 'wave')",1
14688,"('shortie', 'wave', 'came')",1
14689,"('wave', 'came', 'cleared')",1
14690,"('came', 'cleared', 'footprint')",1
14691,"('cleared', 'footprint', 'crab')",1
14692,"('footprint', 'crab', 'crab')",1
14693,"('crab', 'crab', 'asked')",1
14694,"('crab', 'asked', 'find')",1
14695,"('asked', 'find', 'clearing')",1
14696,"('find', 'clearing', 'beautiful')",1
14697,"('clearing', 'beautiful', 'footprint')",1
14698,"('beautiful', 'footprint', 'wave')",1
14699,"('footprint', 'wave', 'replied')",1
14700,"('wave', 'replied', 'fox')",1
14701,"('replied', 'fox', 'following')",1
14702,"('fox', 'following', 'footprint')",1
14703,"('following', 'footprint', 'catch')",1
14704,"('footprint', 'catch', 'cleared')",1
14705,"('catch', 'cleared', 'friendship')",1
14706,"('cleared', 'friendship', 'never')",1
14707,"('friendship', 'never', 'let')",1
14708,"('never', 'let', 'godright')",1
14709,"('let', 'godright', 'time')",1
14710,"('godright', 'time', 'want')",1
14711,"('time', 'want', 'comeslaaaaave')",1
14712,"('want', 'comeslaaaaave', 'must')",1
14713,"('comeslaaaaave', 'must', 'summon')",1
14714,"('must', 'summon', 'time')",1
14715,"('summon', 'time', 'wish')",1
14716,"('time', 'wish', 'come')",1
14717,"('wish', 'come', 'anymorebill')",1
14718,"('come', 'anymorebill', '£<num>')",1
14719,"('anymorebill', '£<num>', 'badlet')",1
14720,"('£<num>', 'badlet', 'know')",1
14721,"('badlet', 'know', 'change')",1
14722,"('know', 'change', 'next')",1
14723,"('change', 'next', 'even')",1
14724,"('next', 'even', 'appendix')",1
14725,"('even', 'appendix', 'age')",1
14726,"('appendix', 'age', 'range')",1
14727,"('age', 'range', 'however')",1
14728,"('range', 'however', 'impossible')",1
14729,"('however', 'impossible', 'chill')",1
14730,"('impossible', 'chill', 'let')",1
14731,"('chill', 'let', 'knowhello')",1
14732,"('let', 'knowhello', 'yeah')",1
14733,"('knowhello', 'yeah', 'got')",1
14734,"('yeah', 'got', 'bath')",1
14735,"('got', 'bath', 'need')",1
14736,"('bath', 'need', 'hair')",1
14737,"('need', 'hair', 'come')",1
14738,"('hair', 'come', 'done')",1
14739,"('come', 'done', 'yeahweathermuch')",1
14740,"('done', 'yeahweathermuch', 'though')",1
14741,"('yeahweathermuch', 'though', 'friday')",1
14742,"('though', 'friday', 'cant')",1
14743,"('friday', 'cant', 'wait')",1
14744,"('cant', 'wait', 'dunno')",1
14745,"('wait', 'dunno', 'wot')",1
14746,"('dunno', 'wot', 'hell')",1
14747,"('wot', 'hell', 'gonna')",1
14748,"('hell', 'gonna', 'another')",1
14749,"('gonna', 'another', 'week')",1
14750,"('another', 'week', 'become')",1
14751,"('week', 'become', 'slob')",1
14752,"('become', 'slob', 'wait')",1
14753,"('slob', 'wait', 'already')",1
14754,"('wait', 'already', 'donedie')",1
14755,"('already', 'donedie', 'toot')",1
14756,"('donedie', 'toot', 'fringelow')",1
14757,"('toot', 'fringelow', 'know')",1
14758,"('fringelow', 'know', 'awesome')",1
14759,"('know', 'awesome', 'phone')",1
14760,"('awesome', 'phone', 'could')",1
14761,"('phone', 'could', 'click')",1
14762,"('could', 'click', 'delete')",1
14763,"('click', 'delete', 'right')",1
14764,"('delete', 'right', 'wantawesome')",1
14765,"('right', 'wantawesome', 'question')",1
14766,"('wantawesome', 'question', 'cute')",1
14767,"('question', 'cute', 'answer')",1
14768,"('cute', 'answer', 'someone')",1
14769,"('answer', 'someone', 'asked')",1
14770,"('someone', 'asked', 'boy')",1
14771,"('asked', 'boy', 'life')",1
14772,"('boy', 'life', 'smiled')",1
14773,"('life', 'smiled', 'amp')",1
14774,"('smiled', 'amp', 'answered')",1
14775,"('amp', 'answered', 'fine')",1
14776,"('answered', 'fine', 'graniteplease')",1
14777,"('fine', 'graniteplease', 'leave')",1
14778,"('graniteplease', 'leave', 'topicsorry')",1
14779,"('leave', 'topicsorry', 'tellingplus')",1
14780,"('topicsorry', 'tellingplus', 'send')",1
14781,"('tellingplus', 'send', 'correct')",1
14782,"('send', 'correct', 'namehappened')",1
14783,"('correct', 'namehappened', 'datewebpage')",1
14784,"('namehappened', 'datewebpage', 'availablewoke')",1
14785,"('datewebpage', 'availablewoke', 'yes')",1
14786,"('availablewoke', 'yes', 'late')",1
14787,"('yes', 'late', 'fall')",1
14788,"('late', 'fall', 'asleep')",1
14789,"('fall', 'asleep', 'til')",1
14790,"('asleep', 'til', 'listdear')",1
14791,"('til', 'listdear', 'know')",1
14792,"('listdear', 'know', 'list')",1
14793,"('know', 'list', 'list')",1
14794,"('list', 'list', 'birthday')",1
14795,"('list', 'birthday', 'loving')",1
14796,"('birthday', 'loving', 'gopalettan')",1
14797,"('loving', 'gopalettan', 'planning')",1
14798,"('gopalettan', 'planning', 'give')",1
14799,"('planning', 'give', 'small')",1
14800,"('give', 'small', 'gift')",1
14801,"('small', 'gift', 'day')",1
14802,"('gift', 'day', 'like')",1
14803,"('day', 'like', 'participate')",1
14804,"('like', 'participate', 'welcome')",1
14805,"('participate', 'welcome', 'please')",1
14806,"('welcome', 'please', 'contact')",1
14807,"('please', 'contact', 'admin')",1
14808,"('contact', 'admin', 'team')",1
14809,"('admin', 'team', 'detailtomorrow')",1
14810,"('team', 'detailtomorrow', 'onward')",1
14811,"('detailtomorrow', 'onward', 'startedtalking')",1
